"$r [deg]","Time [us]","InducedVoltage(int) [mV]"
0.6,125,-18.1966547034229
0.6,137.5,-24.9972474113016
0.6,150,-31.1461924747953
0.6,162.5,-36.508579128594
0.6,175,-40.9607443733635
0.6,187.5,-44.3974376370122
0.6,200,-46.7364235375822
0.6,212.5,-47.9214904100178
0.6,225,-47.9243178924738
0.6,237.5,-46.745414026097
0.6,250,-44.4142228064866
0.6,262.5,-40.9884620732737
0.6,275,-36.5527349435618
0.6,287.5,-31.2164660011959
0.6,300,-25.1112183640049
0.6,312.5,-18.3874610945429
0.6,325,-11.2108702286072
0.6,337.5,-3.75825256589135
0.6,350,3.78680421150415
0.6,362.5,11.2384502353538
0.6,375,18.413146923171
0.6,387.5,25.1341850778402
0.6,400,31.2360344108075
0.6,412.5,36.5684181656936
0.6,425,41.0000124985199
0.6,437.5,44.4216790069925
0.6,450,46.7491516213694
0.6,462.5,47.9251105727816
0.6,475,47.9205933483168
0.6,487.5,46.7357073420138
0.6,500,44.3996268512776
0.9,0,160.211
0.9,12.5,114.240723822172
0.9,25,68.2701901558443
0.9,37.5,42.7087504539176
0.9,50,26.8756124235709
0.9,62.5,15.6329051683826
0.9,75,6.56228576983958
0.9,87.5,-1.42445911905775
0.9,100,-8.76798799739536
0.9,112.5,-15.596910158311
0.9,125,-21.8933294601831
0.9,137.5,-27.5752929608305
0.9,150,-32.5385992267291
0.9,162.5,-36.6786407201277
0.9,175,-39.9023060747293
0.9,187.5,-42.1347815719617
0.9,200,-43.3235717953734
0.9,212.5,-43.4408452656097
0.9,225,-42.4846304588638
0.9,237.5,-40.4791123690346
0.9,250,-37.4741584589696
0.9,262.5,-33.5441522242984
0.9,275,-28.7861921353472
0.9,287.5,-23.3177184896387
0.9,300,-17.2736302433166
0.9,312.5,-10.802970514531
0.9,325,-4.06526030743157
0.9,337.5,2.77342605538633
0.9,350,9.54454754716957
0.9,362.5,16.0812442899054
0.9,375,22.2224442787187
0.9,387.5,27.8168277944204
0.9,400,32.7265520576766
0.9,412.5,36.8306437283997
0.9,425,40.0279768001605
0.9,437.5,42.2397613063348
0.9,450,43.411482639542
0.9,462.5,43.5142429887497
0.9,475,42.545471946411
0.9,487.5,40.5289894280175
0.9,500,37.5144182152692
1.2,0,163.224
1.2,12.5,113.346632361414
1.2,25,63.4689421229871
1.2,37.5,36.3819984176012
1.2,50,20.1463305053524
1.2,62.5,9.0776990961288
1.2,75,0.515585077020107
1.2,87.5,-6.74206560198881
1.2,100,-13.1968026913154
1.2,112.5,-19.0171936163632
1.2,125,-24.2176994005721
1.2,137.5,-28.7464180697336
1.2,150,-32.5287349902226
1.2,162.5,-35.4895263928615
1.2,175,-37.564794534777
1.2,187.5,-38.7079445420617
1.2,200,-38.893191527577
1.2,212.5,-38.117283230206
1.2,225,-36.4001048909439
1.2,237.5,-33.7844446729185
1.2,250,-30.3350650532134
1.2,262.5,-26.1371701913879
1.2,275,-21.2943402790468
1.2,287.5,-15.9259979865608
1.2,300,-10.1644777039742
1.2,312.5,-4.15177329602074
1.2,325,1.96395438625122
1.2,337.5,8.03202258314242
1.2,350,13.9029346540801
1.2,362.5,19.4320593675831
1.2,375,24.483190562777
1.2,387.5,28.9318997712347
1.2,400,32.6685989416422
1.2,412.5,35.6012378915115
1.2,425,37.6575700546338
1.2,437.5,38.7869307986901
1.2,450,38.9614843217683
1.2,462.5,38.1769085595384
1.2,475,36.4525011471299
1.2,487.5,33.8307039383319
1.2,500,30.3760574795267
1.5,0,182.488
1.5,12.5,122.335829116017
1.5,25,62.183463994323
1.5,37.5,30.453736851972
1.5,50,12.2340009285947
1.5,62.5,0.49790520138203
1.5,75,-8.02421247870536
1.5,87.5,-14.8159534462934
1.5,100,-20.5155566775145
1.5,112.5,-25.3655800399199
1.5,125,-29.4284828010175
1.5,137.5,-32.6905225972726
1.5,150,-35.1122502861121
1.5,162.5,-36.6533329752203
1.5,175,-37.2848847043069
1.5,187.5,-36.9955648651684
1.5,200,-35.7944150540397
1.5,212.5,-33.7118505334905
1.5,225,-30.7994861685012
1.5,237.5,-27.1291370764695
1.5,250,-22.7911794137342
1.5,262.5,-17.8923840465617
1.5,275,-12.5533163969328
1.5,287.5,-6.90537935279378
1.5,300,-1.08758403999479
1.5,312.5,4.75687128750496
1.5,325,10.48412663048
1.5,337.5,15.953202040237
1.5,350,21.0294700638011
1.5,362.5,25.5879706167751
1.5,375,29.5164882208483
1.5,387.5,32.7183161085699
1.5,400,35.1146370109268
1.5,412.5,36.6464652385822
1.5,425,37.2760984544444
1.5,437.5,36.9880472145405
1.5,450,35.7894158349441
1.5,462.5,33.7097282999452
1.5,475,30.8002012898591
1.5,487.5,27.1324831137409
1.5,500,22.7968901085511
1.8,0,178.01
1.8,12.5,117.866857538157
1.8,25,57.7236718180641
1.8,37.5,26.1576444662541
1.8,50,8.20915819492289
1.8,62.5,-3.16070666333531
1.8,75,-11.2274811699628
1.8,87.5,-17.4822665723676
1.8,100,-22.5741413017461
1.8,112.5,-26.7595347992776
1.8,125,-30.1170408629822
1.8,137.5,-32.6505387576237
1.8,150,-34.3390025281561
1.8,162.5,-35.160723086428
1.8,175,-35.1051027746192
1.8,187.5,-34.1782654591816
1.8,200,-32.4054484307113
1.8,212.5,-29.8315906443369
1.8,225,-26.5208025464685
1.8,237.5,-22.5550632565549
1.8,250,-18.0323345269517
1.8,262.5,-13.0642130906919
1.8,275,-7.77321473245799
1.8,287.5,-2.28977397079679
1.8,300,3.25095896282646
1.8,312.5,8.71244082642263
1.8,325,13.9600942102832
1.8,337.5,18.8646192202426
1.8,350,23.3051753327954
1.8,362.5,27.1723557739618
1.8,375,30.3708800954477
1.8,387.5,32.8219394855234
1.8,400,34.4651363914488
1.8,412.5,35.2599709969689
1.8,425,35.1868377123678
1.8,437.5,34.2475074717469
1.8,450,32.465083534556
1.8,462.5,29.8834321920375
1.8,475,26.5661022243004
1.8,487.5,22.5947597694511
1.8,500,18.0671771368555
2.1,0,164.505
2.1,12.5,107.99133876084
2.1,25,51.4780106425901
2.1,37.5,22.0756235220314
2.1,50,5.56447303313417
2.1,62.5,-4.72533475547837
2.1,75,-11.8908007259505
2.1,87.5,-17.3414678920806
2.1,100,-21.6937228226768
2.1,112.5,-25.1955224260249
2.1,125,-27.9285688715626
2.1,137.5,-29.9049013945361
2.1,150,-31.1132754644701
2.1,162.5,-31.5415318715517
2.1,175,-31.1873508730913
2.1,187.5,-30.0632561322046
2.1,200,-28.1986460560651
2.1,212.5,-25.6401759067974
2.1,225,-22.4511315557652
2.1,237.5,-18.7101172642674
2.1,250,-14.509236012846
2.1,262.5,-9.95187573667434
2.1,275,-5.15018844582285
2.1,287.5,-0.222339958478251
2.1,300,4.7103947577864
2.1,312.5,9.52661594236301
2.1,325,14.1077877782764
2.1,337.5,18.341157108403
2.1,350,22.1225301707343
2.1,362.5,25.358838460168
2.1,375,27.9704309262649
2.1,387.5,29.8930354554781
2.1,400,31.079341883972
2.1,412.5,31.500167249448
2.1,425,31.1451746445225
2.1,437.5,30.0231279372309
2.1,450,28.1616762671128
2.1,462.5,25.6066734617254
2.1,475,22.4210489569774
2.1,487.5,18.6832587085133
2.1,500,14.4853533014331
2.4,0,179.521
2.4,12.5,113.018426803863
2.4,25,46.5159426173719
2.4,37.5,12.6385415598491
2.4,50,-5.65624103397545
2.4,62.5,-16.336842994354
2.4,75,-23.1042483214789
2.4,87.5,-27.6574230952624
2.4,100,-30.7615324012222
2.4,112.5,-32.7520309906081
2.4,125,-33.7727556087615
2.4,137.5,-33.8884291730353
2.4,150,-33.137717410683
2.4,162.5,-31.557998780866
2.4,175,-29.196538406786
2.4,187.5,-26.1149995944643
2.4,200,-22.3905797364748
2.4,212.5,-18.1153436517137
2.4,225,-13.3945240919836
2.4,237.5,-8.34418662160281
2.4,250,-3.08848321223284
2.4,262.5,2.24336012505597
2.4,275,7.52021003561414
2.4,287.5,12.6122528069894
2.4,300,17.3941938259406
2.4,312.5,21.7483473602957
2.4,325,25.5675392935328
2.4,337.5,28.7577503984366
2.4,350,31.2404352359035
2.4,362.5,32.9544594105559
2.4,375,33.8576073235544
2.4,387.5,33.9276238422213
2.4,400,33.1627640316605
2.4,412.5,31.581837274497
2.4,425,29.2237454342497
2.4,437.5,26.1465254908881
2.4,450,22.4259214230527
2.4,462.5,18.1535194980077
2.4,475,13.4344934122397
2.4,487.5,8.38501508371751
2.4,500,3.12939404503539
2.7,0,195.923
2.7,12.5,122.598456986402
2.7,25,49.2742873486645
2.7,37.5,11.8642173312156
2.7,50,-8.29882081722661
2.7,62.5,-19.9763842752762
2.7,75,-27.2558491178106
2.7,87.5,-32.0246886818775
2.7,100,-35.141179986434
2.7,112.5,-36.9886858844133
2.7,125,-37.7382444296694
2.7,137.5,-37.4729504325838
2.7,150,-36.2466837813098
2.7,162.5,-34.1114921010205
2.7,175,-31.1298597202933
2.7,187.5,-27.3795550603211
2.7,200,-22.9547177125487
2.7,212.5,-17.964944972585
2.7,225,-12.5332458936464
2.7,237.5,-6.79331121154158
2.7,250,-0.886355427171809
2.7,262.5,5.04230308111849
2.7,275,10.8467980558056
2.7,287.5,16.3842999572243
2.7,300,21.5185330986462
2.7,312.5,26.1231329813503
2.7,325,30.0847612377401
2.7,337.5,33.3058987723983
2.7,350,35.7072498752777
2.7,362.5,37.2296967546012
2.7,375,37.8357569616174
2.7,387.5,37.5105077227831
2.7,400,36.2619545851095
2.7,412.5,34.1208351466116
2.7,425,31.1398628864923
2.7,437.5,27.3924298771002
2.7,450,22.9707998200072
2.7,462.5,17.9838369632613
2.7,475,12.5543252720838
2.7,487.5,6.81594580470436
2.7,500,0.909984821087633
3,0,212.144
3,12.5,130.05047494729
3,25,47.9566780064791
3,37.5,6.3357239182021
3,50,-15.7637621207739
3,62.5,-28.1806588787278
3,75,-35.5151664304089
3,87.5,-39.9047645985886
3,100,-42.3365408852143
3,112.5,-43.2678520051626
3,125,-42.9198683304147
3,137.5,-41.4161949754562
3,150,-38.8479252036355
3,162.5,-35.3035867256429
3,175,-30.8821738580495
3,187.5,-25.6978980175419
3,200,-19.8807684498607
3,212.5,-13.5749910426707
3,225,-6.93616964199247
3,237.5,-0.127828016582444
3,250,6.68245379122858
3,262.5,13.3270906667572
3,275,19.6425850560592
3,287.5,25.4735389706486
3,300,30.6764757998549
3,312.5,35.1233706819859
3,325,38.7048043409468
3,337.5,41.3326579590867
3,350,42.9422842654195
3,362.5,43.4941002338131
3,375,42.9745634306439
3,387.5,41.3965058098811
3,400,38.7988186922327
3,412.5,35.2454961227652
3,425,30.8240591232328
3,437.5,25.6434018951402
3,450,19.8311100141547
3,462.5,13.5303199269398
3,475,6.89619467732277
3,487.5,0.0921028825511775
3,500,-6.71440272361283
3.3,0,229.439
3.3,12.5,139.321112685013
3.3,25,49.2030872973872
3.3,37.5,3.4172195535778
3.3,50,-20.8502207185615
3.3,62.5,-34.3580606612375
3.3,75,-42.1603831288831
3.3,87.5,-46.6199776539219
3.3,100,-48.8386143352661
3.3,112.5,-49.3360264273684
3.3,125,-48.3721056136794
3.3,137.5,-46.0994297143787
3.3,150,-42.6348960658713
3.3,162.5,-38.0925991626618
3.3,175,-32.5979714197962
3.3,187.5,-26.2927246281785
3.3,200,-19.3351590741383
3.3,212.5,-11.8980598651464
3.3,225,-4.16528649793521
3.3,237.5,3.6723591843397
3.3,250,11.4216472853133
3.3,262.5,18.8915937839959
3.3,275,25.8981253465081
3.3,287.5,32.2685951710173
3.3,300,37.8460276004985
3.3,312.5,42.4929806663321
3.3,325,46.094929656527
3.3,337.5,48.5630870092634
3.3,350,49.8365884929818
3.3,362.5,49.8839920746893
3.3,375,48.7040519430107
3.3,387.5,46.3257491032357
3.3,400,42.807577664974
3.3,412.5,38.236104116373
3.3,425,32.723835568273
3.3,437.5,26.4064493036899
3.3,450,19.4394514193852
3.3,462.5,11.994347618356
3.3,475,4.25441975328525
3.3,487.5,-3.58978732774716
3.3,500,-11.3451579270699
3.6,0,157.018
3.6,12.5,92.0866220662039
3.6,25,27.1554389812926
3.6,37.5,-5.47933894404314
3.6,50,-22.3732353148348
3.6,62.5,-31.3244193258424
3.6,75,-36.0006602591417
3.6,87.5,-38.1281119036219
3.6,100,-38.5268554647457
3.6,112.5,-37.6007891315694
3.6,125,-35.5691070461121
3.6,137.5,-32.5752088583766
3.6,150,-28.7373121907842
3.6,162.5,-24.1712008818816
3.6,175,-18.999542504931
3.6,187.5,-13.3546442474954
3.6,200,-7.37794074415885
3.6,212.5,-1.21781948273982
3.6,225,4.97340812405694
3.6,237.5,11.0429571513198
3.6,250,16.8411861098117
3.6,262.5,22.2252107925346
3.6,275,27.0623872213935
3.6,287.5,31.2335599988571
3.6,300,34.6359867551447
3.6,312.5,37.18586306082
3.6,325,38.820382847817
3.6,337.5,39.4992832166495
3.6,350,39.2058346506577
3.6,362.5,37.9472522060247
3.6,375,35.7545173690307
3.6,387.5,32.6816147182324
3.6,400,28.8042024585065
3.6,412.5,24.2177492089456
3.6,425,19.0351831312213
3.6,437.5,13.3841111319467
3.6,450,7.40367665839044
3.6,462.5,1.2411334880278
3.6,475,-4.95178018756851
3.6,487.5,-11.0225781811647
3.6,500,-16.821780942733
3.9,0,144.033
3.9,12.5,81.844446113145
3.9,25,19.6563773043037
3.9,37.5,-11.3766253361113
3.9,50,-27.1763950726079
3.9,62.5,-35.2352131582284
3.9,75,-39.0780499434902
3.9,87.5,-40.3698250888864
3.9,100,-39.9105246341705
3.9,112.5,-38.104906173381
3.9,125,-35.1837448258319
3.9,137.5,-31.3073979073928
3.9,150,-26.6134793916278
3.9,162.5,-21.2378633657283
3.9,175,-15.3228623710283
3.9,187.5,-9.01916530100455
3.9,200,-2.48469619189742
3.9,212.5,4.11806236778379
3.9,225,10.6254985491114
3.9,237.5,16.8766301131346
3.9,250,22.7169408344134
3.9,262.5,28.0021242755703
3.9,275,32.6016072323499
3.9,287.5,36.4017496534307
3.9,300,39.3086345137582
3.9,312.5,41.2503747883051
3.9,325,42.1788800331683
3.9,337.5,42.071037098436
3.9,350,40.9292767114536
3.9,362.5,38.7815113952663
3.9,375,35.680445446333
3.9,387.5,31.7022756657803
3.9,400,26.944812928471
3.9,412.5,21.5250721681094
3.9,425,15.5763894820485
3.9,437.5,9.24513756901279
3.9,450,2.68712024031605
3.9,462.5,-3.93626518876578
3.9,475,-10.4620029364383
3.9,487.5,-16.7294739191466
3.9,500,-22.5844112710347
4.2,0,137.363
4.2,12.5,75.5649262387529
4.2,25,13.7668285892321
4.2,37.5,-16.8746353149743
4.2,50,-32.2234280990866
4.2,62.5,-39.7406142391536
4.2,75,-42.9413764586665
4.2,87.5,-43.4952901842998
4.2,100,-42.2160285111443
4.2,112.5,-39.5274485466322
4.2,125,-35.6825173207103
4.2,137.5,-30.8653618066124
4.2,150,-25.2378879213016
4.2,162.5,-18.959982047986
4.2,175,-12.1970273609187
4.2,187.5,-5.12126624049941
4.2,200,2.08985366517827
4.2,212.5,9.25680964757587
4.2,225,16.2018263419924
4.2,237.5,22.7529592722243
4.2,250,28.7481814463587
4.2,262.5,34.0392959596437
4.2,275,38.4955429659362
4.2,287.5,42.006794382864
4.2,300,44.4862498206706
4.2,312.5,45.8725628624737
4.2,325,46.1313437549543
4.2,337.5,45.255999766554
4.2,350,43.2678925927593
4.2,362.5,40.2158083291396
4.2,375,36.1747526744569
4.2,387.5,31.2441012422133
4.2,400,25.5451501186018
4.2,412.5,19.2181271359539
4.2,425,12.4187370712392
4.2,437.5,5.31432634688032
4.2,450,-1.92023898524904
4.2,462.5,-9.106880246719
4.2,475,-16.068691826249
4.2,487.5,-22.6342981899385
4.2,500,-28.6420743700905
4.5,0,98.0203
4.5,12.5,49.7783764788915
4.5,25,1.53641690749352
4.5,37.5,-21.887564295729
4.5,50,-33.083899036387
4.5,62.5,-37.9632206071146
4.5,75,-39.3139195614019
4.5,87.5,-38.4713037632598
4.5,100,-36.1007060765853
4.5,112.5,-32.564486982337
4.5,125,-28.0933525447514
4.5,137.5,-22.8654641321156
4.5,150,-17.0419647303986
4.5,162.5,-10.7818134358623
4.5,175,-4.24673540096622
4.5,187.5,2.39857512224574
4.5,200,8.98853275452198
4.5,212.5,15.3598011061142
4.5,225,21.3548668148462
4.5,237.5,26.8257064653222
4.5,250,31.6373267784695
4.5,262.5,35.6710368230985
4.5,275,38.8273461185632
4.5,287.5,41.0283988846919
4.5,300,42.219883884493
4.5,312.5,42.3723669618089
4.5,325,41.4820121470327
4.5,337.5,39.5706733311312
4.5,350,36.6853549837083
4.5,362.5,32.897052841945
4.5,375,28.299004389247
4.5,387.5,23.0043921947617
4.5,400,17.1435558971089
4.5,412.5,10.8607823013887
4.5,425,4.31075147206705
4.5,437.5,-2.34527200888886
4.5,450,-8.94341101292616
4.5,462.5,-15.3212108181337
4.5,475,-21.3216403327558
4.5,487.5,-26.7969585161466
4.5,500,-31.6123526724232
4.8,0,81.3179
4.8,12.5,37.3322009802973
4.8,25,-6.65347732016941
4.8,37.5,-27.6314269167846
4.8,50,-37.2746180593587
4.8,62.5,-41.0182195586864
4.8,75,-41.4137046308271
4.8,87.5,-39.6856258749049
4.8,100,-36.4542154203155
4.8,112.5,-32.0703560470255
4.8,125,-26.770094790545
4.8,137.5,-20.7449327049858
4.8,150,-14.1726619732677
4.8,162.5,-7.22962946064823
4.8,175,-0.094204227803393
4.8,187.5,7.05393615365309
4.8,200,14.0364881429107
4.8,212.5,20.6800810808302
4.8,225,26.8201446302484
4.8,237.5,32.3047626622543
4.8,250,36.9983142527673
4.8,262.5,40.7847594077237
4.8,275,43.570467264508
4.8,287.5,45.2865036795798
4.8,300,45.8903171775518
4.8,312.5,45.3667787812432
4.8,325,43.7285487973856
4.8,337.5,41.0157604729269
4.8,350,37.2950283072518
4.8,362.5,32.657804731697
4.8,375,27.2181259283898
4.8,387.5,21.1098017296098
4.8,400,14.483119055211
4.8,412.5,7.50113994602157
4.8,425,0.335685059766946
4.8,437.5,-6.83689825195623
4.8,450,-13.8400789763795
4.8,462.5,-20.5014903924777
4.8,475,-26.6571746601061
4.8,487.5,-32.1556210431111
4.8,500,-36.8614967249684
5.1,0,21.2959
5.1,12.5,0.504523265361983
5.1,25,-20.286808023177
5.1,37.5,-29.2967980519943
5.1,50,-32.4471895608759
5.1,62.5,-32.4546096190459
5.1,75,-30.5911827816569
5.1,87.5,-27.4828946257674
5.1,100,-23.4712040362172
5.1,112.5,-18.7761384996227
5.1,125,-13.5689704846648
5.1,137.5,-8.00359985759886
5.1,150,-2.22901099531915
5.1,162.5,3.60697206185146
5.1,175,9.35792740937795
5.1,187.5,14.8808834698764
5.1,200,20.0391224044026
5.1,212.5,24.7052155466203
5.1,225,28.7640074470286
5.1,237.5,32.1153784941087
5.1,250,34.6766748026462
5.1,262.5,36.3847264229352
5.1,275,37.1973933307165
5.1,287.5,37.0945976762602
5.1,300,36.0788146829129
5.1,312.5,34.1750098134441
5.1,325,31.4300220425898
5.1,337.5,27.9114093704263
5.1,350,23.7057840584869
5.1,362.5,18.9166795727136
5.1,375,13.6619997642361
5.1,387.5,8.07111597761283
5.1,400,2.28168002193166
5.1,412.5,-3.56376453291193
5.1,425,-9.32129357672418
5.1,437.5,-14.8491466786568
5.1,450,-20.0112166959321
5.1,462.5,-24.6804029159409
5.1,475,-28.7417399578568
5.1,487.5,-32.0952290993903
5.1,500,-34.658300330127
5.4,0,-14.492
5.4,12.5,-23.025069897881
5.4,25,-31.5581401716163
5.4,37.5,-33.9925843044905
5.4,50,-33.36648464094
5.4,62.5,-30.9978047482041
5.4,75,-27.4885474208726
5.4,87.5,-23.1500221008378
5.4,100,-18.1810356433885
5.4,112.5,-12.7409968957675
5.4,125,-6.97848092853527
5.4,137.5,-1.04097878663353
5.4,150,4.92326514629676
5.4,162.5,10.7667059560506
5.4,175,16.345266976447
5.4,187.5,21.5215572757489
5.4,200,26.1681347208764
5.4,212.5,30.1706040776498
5.4,225,33.4304229154657
5.4,237.5,35.8673270149776
5.4,250,37.4213082251775
5.4,262.5,38.0540943110507
5.4,275,37.7500926716046
5.4,287.5,36.516775728399
5.4,300,34.3844977758194
5.4,312.5,31.4057482069327
5.4,325,27.6538594349647
5.4,337.5,23.2212015312307
5.4,350,18.2169079829845
5.4,362.5,12.7641885378442
5.4,375,6.99729549396685
5.4,387.5,1.05821797243926
5.4,400,-4.90681433598354
5.4,412.5,-10.7509317797236
5.4,425,-16.3302412720463
5.4,437.5,-21.507369409098
5.4,450,-26.1548450108046
5.4,462.5,-30.1582382198375
5.4,475,-33.4189777625843
5.4,487.5,-35.8567785123911
5.4,500,-37.4116182664934
5.7,0,-25.5451
5.7,12.5,-30.1836516041271
5.7,25,-34.8222206497915
5.7,37.5,-35.141826562627
5.7,50,-33.2872178321135
5.7,62.5,-30.1436764677697
5.7,75,-26.1054834285196
5.7,87.5,-21.3856584482883
5.7,100,-16.1375576049401
5.7,112.5,-10.5002541125999
5.7,125,-4.61351241671935
5.7,137.5,1.37912625840315
5.7,150,7.33177319665754
5.7,162.5,13.0992329530515
5.7,175,18.5405231670104
5.7,187.5,23.5224150485595
5.7,200,27.9227943083032
5.7,212.5,31.6337283847798
5.7,225,34.5641669312621
5.7,237.5,36.6422109881355
5.7,250,37.8169013110506
5.7,262.5,38.0594852947106
5.7,275,37.3641330685759
5.7,287.5,35.7480868837653
5.7,300,33.2512408758484
5.7,312.5,29.9351621006353
5.7,325,25.8815769081848
5.7,337.5,21.1903609995982
5.7,350,15.9770814068245
5.7,362.5,10.3701526194145
5.7,375,4.50767530718744
5.7,387.5,-1.46596253139336
5.7,400,-7.4036411673793
5.7,412.5,-13.1591296928636
5.7,425,-18.5906873596033
5.7,437.5,-23.5645523778646
5.7,450,-27.9582356636624
5.7,462.5,-31.6635362966405
5.7,475,-34.5892055030302
5.7,487.5,-36.6631934036459
5.7,500,-37.8344227038752
6,0,-72.6008
6,12.5,-61.2026908246597
6,25,-49.8045554143097
6,37.5,-41.6574352728985
6,50,-34.9802849513835
6,62.5,-28.7969762447445
6,75,-22.6283423593308
6,87.5,-16.2856161694273
6,100,-9.74436844374033
6,112.5,-3.07097715290072
6,125,3.61960739393848
6,137.5,10.1883980895332
6,150,16.4871967618746
6,162.5,22.3681600490075
6,175,27.690482824959
6,187.5,32.3254224087792
6,200,36.1602642029701
6,212.5,39.1015047663259
6,225,41.0773652276331
6,237.5,42.0396696580161
6,250,41.965091438144
6,262.5,40.8557616544526
6,275,38.7392365924246
6,287.5,35.6678322391534
6,300,31.717344428918
6,312.5,26.985188932762
6,325,21.588007187856
6,337.5,15.6587979279924
6,350,9.34364514473071
6,362.5,2.79812337271291
6,375,-3.81653111618554
6,387.5,-10.3373889509319
6,400,-16.6038380862823
6,412.5,-22.461537582432
6,425,-27.7662169395955
6,437.5,-32.3872277479837
6,450,-36.2107600936943
6,462.5,-39.1426441655856
6,475,-41.1106687475613
6,487.5,-42.0663586427292
6,500,-41.9861681695085
6.3,0,-122.782
6.3,12.5,-93.5854718090016
6.3,25,-64.389156619078
6.3,37.5,-46.9871671386208
6.3,50,-35.1607960804253
6.3,62.5,-25.8370870067941
6.3,75,-17.5559200985354
6.3,87.5,-9.67778095417314
6.3,100,-1.97775166807003
6.3,112.5,5.56185701077477
6.3,125,12.8577644168693
6.3,137.5,19.7809033721693
6.3,150,26.1859163299849
6.3,162.5,31.9277077013917
6.3,175,36.871385667641
6.3,187.5,40.8986985725898
6.3,200,43.9124665954851
6.3,212.5,45.8397144051223
6.3,225,46.6338281320541
6.3,237.5,46.2758805000751
6.3,250,44.7751837173825
6.3,262.5,42.1691044313108
6.3,275,38.522167532762
6.3,287.5,33.9244803805456
6.3,300,28.4895229262337
6.3,312.5,22.3513585411472
6.3,325,15.6613380705722
6.3,337.5,8.58437585969691
6.3,350,1.29489260395895
6.3,362.5,-6.02747717125776
6.3,375,-13.2023060427295
6.3,387.5,-20.0528143872516
6.3,400,-26.410221524731
6.3,412.5,-32.1179001495903
6.3,425,-37.0352317137847
6.3,437.5,-41.0410675419363
6.3,450,-44.0367111715665
6.3,462.5,-45.9483471393528
6.3,475,-46.7288584446382
6.3,487.5,-46.3589853867255
6.3,500,-44.8477993702557
6.6,0,-142.586
6.6,12.5,-105.898410238688
6.6,25,-69.2104304055289
6.6,37.5,-47.9358093557931
6.6,50,-33.9960605733507
6.6,62.5,-23.4413056211613
6.6,75,-14.3992952572139
6.6,87.5,-6.03785378203262
6.6,100,1.95748194211628
6.6,112.5,9.64612114449567
6.6,125,16.9649951891279
6.6,137.5,23.7962796154169
6.6,150,30.002841469682
6.6,162.5,35.4475779580378
6.6,175,40.0046012944903
6.6,187.5,43.5661523213038
6.6,200,46.0471150953127
6.6,212.5,47.3880243328766
6.6,225,47.5569757097273
6.6,237.5,46.5506334749795
6.6,250,44.394425042249
6.6,262.5,41.1419734415299
6.6,275,36.8738094104366
6.6,287.5,31.6954078004796
6.6,300,25.7346026881507
6.6,312.5,19.13844893816
6.6,325,12.0696077088115
6.6,337.5,4.70234639162707
6.6,350,-2.7817470529769
