"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
3,1.25,2.69701478398496
3,1.3125,1.57304359253067
3,1.375,0.410301705576773
3,1.4375,-0.762565629126718
3,1.5,-1.91666757698984
3,1.5625,-3.02357812009498
3,1.625,-4.05603556141512
3,1.6875,-4.98861293733235
3,1.75,-5.7983439630653
3,1.8125,-6.46528811707986
3,1.875,-6.97302141591633
3,1.9375,-7.30904077498965
3,2,-7.46507162660565
3,2.0625,-7.43727163282031
3,2.125,-7.22632518916948
3,2.1875,-6.83742658922441
3,2.25,-6.28015189763756
3,2.3125,-5.5682234501801
3,2.375,-4.71917159904965
3,2.4375,-3.75390319891096
3,2.5,-2.69618684224435
3.15,0,-58.7389
3.15,0.0625,-33.5525569104972
3.15,0.125,-8.36625541816135
3.15,0.1875,-1.52284153361251
3.15,0.25,0.988953143598646
3.15,0.3125,2.42761082045281
3.15,0.375,3.54251120646881
3.15,0.4375,4.49617693405624
3.15,0.5,5.3138255972771
3.15,0.5625,5.98944232189076
3.15,0.625,6.51143423201633
3.15,0.6875,6.86925237258443
3.15,0.75,7.05536343653384
3.15,0.8125,7.06597721809345
3.15,0.875,6.90135341021675
3.15,0.9375,6.56589972762299
3.15,1,6.06812220958429
3.15,1.0625,5.42045150210289
3.15,1.125,4.63896022086988
3.15,1.1875,3.74298170245584
3.15,1.25,2.7546444360538
3.15,1.3125,1.69833373438453
3.15,1.375,0.600096251527535
3.15,1.4375,-0.512998189117054
3.15,1.5,-1.61352071445057
3.15,1.5625,-2.67435695708359
3.15,1.625,-3.66937372597539
3.15,1.6875,-4.57406143757009
3.15,1.75,-5.36613659725482
3.15,1.8125,-6.02609075417573
3.15,1.875,-6.53766959690732
3.15,1.9375,-6.88827343541024
3.15,2,-7.0692671077475
3.15,2.0625,-7.07619233038497
3.15,2.125,-6.90887741463456
3.15,2.1875,-6.57144140260392
3.15,2.25,-6.07219247760895
3.15,2.3125,-5.42342352418917
3.15,2.375,-4.64110904386368
3.15,2.4375,-3.74451216739632
3.15,2.5,-2.75571005189567
3.3,0,-64.5168
3.3,0.0625,-36.0771580347554
3.3,0.125,-7.63753288977564
3.3,0.1875,-0.00466494547600915
3.3,0.25,2.7103855573342
3.3,0.3125,4.18424165349469
3.3,0.375,5.25982783598208
3.3,0.4375,6.1216950759004
3.3,0.5,6.8021677739578
3.3,0.5625,7.29997228032215
3.3,0.625,7.60854869544435
3.3,0.6875,7.72311087792723
3.3,0.75,7.64256831994763
3.3,0.8125,7.37009886393694
3.3,0.875,6.91328053759472
3.3,0.9375,6.28400945368323
3.3,1,5.49827015808853
3.3,1.0625,4.57578400621123
3.3,1.125,3.53955318017443
3.3,1.1875,2.41531566020436
3.3,1.25,1.23092698586511
3.3,1.3125,0.0156861289901571
3.3,1.375,-1.20037734074928
3.3,1.4375,-2.38723609119673
3.3,1.5,-3.51559931511972
3.3,1.5625,-4.55763023014728
3.3,1.625,-5.48762843749079
3.3,1.6875,-6.28266066650762
3.3,1.75,-6.92312342246166
3.3,1.8125,-7.39322459015723
3.3,1.875,-7.6813709645833
3.3,1.9375,-7.78045309200942
3.3,2,-7.68801948864445
3.3,2.0625,-7.4063364928818
3.3,2.125,-6.94233224731913
3.3,2.1875,-6.3074254535876
3.3,2.25,-5.51724422732407
3.3,2.3125,-4.59124089748569
3.3,2.375,-3.5522129401991
3.3,2.4375,-2.42574147209078
3.3,2.5,-1.23956123063596
3.45,0,-43.5416
3.45,0.0625,-24.370101924444
3.45,0.125,-5.19859132257363
3.45,0.1875,0.0217858992564851
3.45,0.25,1.90439627072786
3.45,0.3125,2.92490125670388
3.45,0.375,3.65979143683169
3.45,0.4375,4.2398381730631
3.45,0.5,4.69071117448032
3.45,0.5625,5.01385630450704
3.45,0.625,5.2062851790152
3.45,0.6875,5.26574478926383
3.45,0.75,5.19223484803069
3.45,0.8125,4.98851024960171
3.45,0.875,4.66022831897399
3.45,0.9375,4.21592063707501
3.45,1,3.66684780298153
3.45,1.0625,3.0267626373093
3.45,1.125,2.31159792029514
3.45,1.1875,1.53909172297697
3.45,1.25,0.728362614180236
3.45,1.3125,-0.100552639447363
3.45,1.375,-0.92718658669927
3.45,1.4375,-1.73114076820502
3.45,1.5,-2.49258494398679
3.45,1.5625,-3.19274304216147
3.45,1.625,-3.81435383827528
3.45,1.6875,-4.34209467815336
3.45,1.75,-4.76295779506251
3.45,1.8125,-5.06656985695972
3.45,1.875,-5.24544682423533
3.45,1.9375,-5.29517775839174
3.45,2,-5.21453309430096
3.45,2.0625,-5.00549464637529
3.45,2.125,-4.67320656332321
3.45,2.1875,-4.22584851319121
3.45,2.25,-3.67443410966239
3.45,2.3125,-3.03253963803998
3.45,2.375,-2.31596963445553
3.45,2.4375,-1.5423676782201
3.45,2.5,-0.730781919163478
3.6,0,-51.4214
3.6,0.0625,-28.1193552548873
3.6,0.125,-4.81726633571457
3.6,0.1875,1.34785233625508
3.6,0.25,3.45625478327411
3.6,0.3125,4.52174246272196
3.6,0.375,5.23521545270467
3.6,0.4375,5.750987230429
3.6,0.5,6.10016248149402
3.6,0.5625,6.28697719177666
3.6,0.625,6.31162784801946
3.6,0.6875,6.17587659727419
3.6,0.75,5.88449793008787
3.6,0.8125,5.44562793348751
3.6,0.875,4.87075067142441
3.6,0.9375,4.17451110778125
3.6,1,3.37441178434902
3.6,1.0625,2.49041928429047
3.6,1.125,1.54449847079688
3.6,1.1875,0.560089533777881
3.6,1.25,-0.438456383790966
3.6,1.3125,-1.42646721122205
3.6,1.375,-2.37955090505436
3.6,1.4375,-3.27419081654512
3.6,1.5,-4.08832115305507
3.6,1.5625,-4.80186737188519
3.6,1.625,-5.39723828758191
3.6,1.6875,-5.85975793042038
3.6,1.75,-6.17802533027161
3.6,1.8125,-6.34419454406976
3.6,1.875,-6.35416704186833
3.6,1.9375,-6.20769214473842
3.6,2,-5.9083727470473
3.6,2.0625,-5.46357627467641
3.6,2.125,-4.8842530388857
3.6,2.1875,-4.18466647023194
3.6,2.25,-3.38204160648637
3.6,2.3125,-2.49614106342376
3.6,2.375,-1.54877820641216
3.6,2.4375,-0.563279872167801
3.6,2.5,0.436087800108383
3.75,0,-40.9787
3.75,0.0625,-22.6119417139168
3.75,0.125,-4.24516338565896
3.75,0.1875,0.751679727778641
3.75,0.25,2.53056163728191
3.75,0.3125,3.45764486859294
3.75,0.375,4.0876154911444
3.75,0.4375,4.55007553463245
3.75,0.5,4.8738706219681
3.75,0.5625,5.06428111109321
3.75,0.625,5.12208903920892
3.75,0.6875,5.04864562997885
3.75,0.75,4.84737578722041
3.75,0.8125,4.52425646081563
3.75,0.875,4.08792074749745
3.75,0.9375,3.5495765995599
3.75,1,2.92280614144463
3.75,1.0625,2.2232772701253
3.75,1.125,1.46838674821617
3.75,1.1875,0.676850816169327
3.75,1.25,-0.131743140065424
3.75,1.3125,-0.937410300190736
3.75,1.375,-1.7202545558378
3.75,1.4375,-2.46095420309663
3.75,1.5,-3.14123471075566
3.75,1.5625,-3.74431647457727
3.75,1.625,-4.25532630209126
3.75,1.6875,-4.66166264893776
3.75,1.75,-4.95330456597808
3.75,1.8125,-5.12305821427105
3.75,1.875,-5.16673309404237
3.75,1.9375,-5.08324500194132
3.75,2,-4.87464230780753
3.75,2.0625,-4.54605536779887
3.75,2.125,-4.10556968445553
3.75,2.1875,-3.5640271332382
3.75,2.25,-2.93475842913342
3.75,2.3125,-2.23325491351891
3.75,2.375,-1.47678715864274
3.75,2.4375,-0.683979431003769
3.75,2.5,0.125648877559194
3.9,0,-46.1357
3.9,0.0625,-23.9555230204605
3.9,0.125,-1.77535753543284
3.9,0.1875,3.98210417734546
3.9,0.25,5.79901047487112
3.9,0.3125,6.5522285270808
3.9,0.375,6.90956204674464
3.9,0.4375,7.02881852444644
3.9,0.5,6.95053115698341
3.9,0.5625,6.68971417257164
3.9,0.625,6.25770524161107
3.9,0.6875,5.66748159507907
3.9,0.75,4.93490165205349
3.9,0.8125,4.07883291314703
3.9,0.875,3.12090207004413
3.9,0.9375,2.08506999856352
3.9,1,0.997103312038799
3.9,1.0625,-0.116022492086187
3.9,1.125,-1.22676341005907
3.9,1.1875,-2.30766965663536
3.9,1.25,-3.33205071845825
3.9,1.3125,-4.27462628853899
3.9,1.375,-5.11214292256304
3.9,1.4375,-5.82394403809208
3.9,1.5,-6.39247563305679
3.9,1.5625,-6.80371698996029
3.9,1.625,-7.04752457541404
3.9,1.6875,-7.11788089691603
3.9,1.75,-7.01304193243147
3.9,1.8125,-6.73557961065102
3.9,1.875,-6.29231796341685
3.9,1.9375,-5.69416494091828
3.9,2,-4.95584335641153
3.9,2.0625,-4.09552845274305
3.9,2.125,-3.13439996999662
3.9,2.1875,-2.09612054507922
3.9,2.25,-1.00625311217981
3.9,2.3125,0.108368743867295
3.9,2.375,1.22030160747067
3.9,2.4375,2.30216791801201
3.9,2.5,3.32733028424839
4.05,0,-28.7121
4.05,0.0625,-14.4850516994701
4.05,0.125,-0.258014516735248
4.05,0.1875,3.44539405171293
4.05,0.25,4.59078506030649
4.05,0.3125,5.01734925283147
4.05,0.375,5.15822381946255
4.05,0.4375,5.12099451439371
4.05,0.5,4.93746898694746
4.05,0.5625,4.62243884635834
4.05,0.625,4.18792990901524
4.05,0.6875,3.64679320752687
4.05,0.75,3.01358044009183
4.05,0.8125,2.30463256772272
4.05,0.875,1.53788138212805
4.05,0.9375,0.732516248768864
4.05,1,-0.091426488690558
4.05,1.0625,-0.913519115697595
4.05,1.125,-1.71342267293635
4.05,1.1875,-2.47137279052716
4.05,1.25,-3.1686580207253
4.05,1.3125,-3.78807261955704
4.05,1.375,-4.31433819754658
4.05,1.4375,-4.73447621616731
4.05,1.5,-5.03812571431098
4.05,1.5625,-5.2177977032196
4.05,1.625,-5.26905818396302
4.05,1.6875,-5.19063711657339
4.05,1.75,-4.98445892599474
4.05,1.8125,-4.65559513360788
4.05,1.875,-4.21213898414035
4.05,1.9375,-3.66500585449121
4.05,2,-3.02766489102503
4.05,2.0625,-2.31580664237575
4.05,2.125,-1.54695689214596
4.05,2.1875,-0.740045308795137
4.05,2.25,0.0850612853760355
4.05,2.3125,0.908047876932466
4.05,2.375,1.70865107590255
4.05,2.4375,2.46715878959314
4.05,2.5,3.16489552984244
4.2,0,-26.2153
4.2,0.0625,-12.6754647318019
4.2,0.125,0.864350788872007
4.2,0.1875,4.29891066605425
4.2,0.25,5.27649753037269
4.2,0.3125,5.55741688892256
4.2,0.375,5.55507493155622
4.2,0.4375,5.3727358198285
4.2,0.5,5.04241883897329
4.2,0.5625,4.58076322674808
4.2,0.625,4.0023631259623
4.2,0.6875,3.3229670344658
4.2,0.75,2.56012475082854
4.2,0.8125,1.73311292581206
4.2,0.875,0.86260995242664
4.2,0.9375,-0.0297396601478642
4.2,1,-0.921818441663122
4.2,1.0625,-1.79155730368199
4.2,1.125,-2.61746494409573
4.2,1.1875,-3.37914829257698
4.2,1.25,-4.05780902306873
4.2,1.3125,-4.63670274355151
4.2,1.375,-5.10154874808662
4.2,1.4375,-5.44087996222613
4.2,1.5,-5.64632396801152
4.2,1.5625,-5.71280836434226
4.2,1.625,-5.63868495850427
4.2,1.6875,-5.42576971322663
4.2,1.75,-5.07929782967272
4.2,1.8125,-4.60779447230231
4.2,1.875,-4.02286442066095
4.2,1.9375,-3.33890642323964
4.2,2,-2.57275831526544
4.2,2.0625,-1.74328228165287
4.2,2.125,-0.870900368858988
4.2,2.1875,0.0229084972953384
4.2,2.25,0.916137413150346
4.2,2.3125,1.78679354897686
4.2,2.375,2.61343962585431
4.2,2.4375,3.37572184092944
4.2,2.5,4.05487110220632
4.35,0,-13.9698
4.35,0.0625,-5.01383031675953
4.35,0.125,3.94217227340679
4.35,0.1875,6.05464044133099
4.35,0.25,6.47267009652421
4.35,0.3125,6.36066100698674
4.35,0.375,5.9931696537391
4.35,0.4375,5.44571545327925
4.35,0.5,4.7501530377213
4.35,0.5625,3.92993703643837
4.35,0.625,3.00811772520458
4.35,0.6875,2.00898468638673
4.35,0.75,0.958138200087367
4.35,0.8125,-0.117883782207023
4.35,0.875,-1.19213331122307
4.35,0.9375,-2.2378441495729
4.35,1,-3.22904595181876
4.35,1.0625,-4.14117458753633
4.35,1.125,-4.95165754628152
4.35,1.1875,-5.64045660119329
4.35,1.25,-6.19055210720604
4.35,1.3125,-6.58835581779502
4.35,1.375,-6.82404096441673
4.35,1.4375,-6.89178111934226
4.35,1.5,-6.78989139428807
4.35,1.5625,-6.52086817992936
4.35,1.625,-6.09132660331574
4.35,1.6875,-5.51183668639245
4.35,1.75,-4.79666246556401
4.35,1.8125,-3.96341027245327
4.35,1.875,-3.03259484957505
4.35,1.9375,-2.02713394985653
4.35,2,-0.971783858881369
4.35,2.0625,0.107470359490232
4.35,2.125,1.1840547955059
4.35,2.1875,2.23146111502031
4.35,2.25,3.22389931534682
4.35,2.3125,4.13693281915235
4.35,2.375,4.94808023128615
4.35,2.4375,5.63736886497291
4.35,2.5,6.18782662825688
4.5,0,-15.2766
4.5,0.0625,-5.88348660067044
4.5,0.125,3.50967206063579
4.5,0.1875,5.72380198161469
4.5,0.25,6.19836434935996
4.5,0.3125,6.14528459220656
4.5,0.375,5.84291453604029
4.5,0.4375,5.36422221018227
4.5,0.5,4.73838890309605
4.5,0.5625,3.98672272479564
4.5,0.625,3.13051432519556
4.5,0.6875,2.19253884596605
4.5,0.75,1.19705852864865
4.5,0.8125,0.169430011948966
4.5,0.875,-0.86441830520773
4.5,0.9375,-1.87856214123413
4.5,1,-2.84767717306228
4.5,1.0625,-3.74763252563733
4.5,1.125,-4.5560633713853
4.5,1.1875,-5.2529057479409
4.5,1.25,-5.82087914255444
4.5,1.3125,-6.24590331691936
4.5,1.375,-6.51743864939784
4.5,1.4375,-6.62874087592176
4.5,1.5,-6.57702348840108
4.5,1.5625,-6.36352357404789
4.5,1.625,-5.99346931107294
4.5,1.6875,-5.47594951681096
4.5,1.75,-4.82368873188671
4.5,1.8125,-4.05273282432877
4.5,1.875,-3.18205314910361
4.5,1.9375,-2.23307889243531
4.5,2,-1.22916891962487
4.5,2.0625,-0.195036166893123
4.5,2.125,0.843861016366188
4.5,2.1875,1.8619460573199
4.5,2.25,2.83415413346765
4.5,2.3125,3.73654940552105
4.5,2.375,4.54691456765654
4.5,2.4375,5.24529805015797
4.5,2.5,5.8145052350715
4.65,0,-5.31508
4.65,0.0625,0.132879243440299
4.65,0.125,5.58083869879717
4.65,0.1875,6.63364054764323
4.65,0.25,6.61420799397971
4.65,0.3125,6.23234510777151
4.65,0.375,5.64934750023557
4.65,0.4375,4.91305358025055
4.65,0.5,4.04964339690674
4.65,0.5625,3.08279793461653
4.65,0.625,2.03738112173477
4.65,0.6875,0.939774704994036
4.65,0.75,-0.182539779656871
4.65,0.8125,-1.30158623087581
4.65,0.875,-2.38954982615272
4.65,0.9375,-3.41944174876251
4.65,1,-4.36574897335839
4.65,1.0625,-5.20505155191299
4.65,1.125,-5.91659087830885
4.65,1.1875,-6.48277462304217
4.65,1.25,-6.88960495290386
4.65,1.3125,-7.12701969513533
4.65,1.375,-7.18913725557573
4.65,1.4375,-7.07439954450182
4.65,1.5,-6.7856083995501
4.65,1.5625,-6.32985593064982
4.65,1.625,-5.71834846144603
4.65,1.6875,-4.96613018757876
4.65,1.75,-4.09171218468578
4.65,1.8125,-3.11661614155588
4.65,1.875,-2.06484411595624
4.65,1.9375,-0.962287274137199
4.65,2,0.163911784684062
4.65,2.0625,1.28602755940044
4.65,2.125,2.37643445347271
4.65,2.1875,3.40828714336434
4.65,2.25,4.35618153439174
4.65,2.3125,5.19678060161701
4.65,2.375,5.90938884089304
4.65,2.4375,6.47646204034582
4.65,2.5,6.88403930721175
4.8,0,8.51659
4.8,0.0625,7.62743284563814
4.8,0.125,6.73827334802681
4.8,0.1875,6.20832417365524
4.8,0.25,5.70199786432313
4.8,0.3125,5.09378062530343
4.8,0.375,4.35986416652794
4.8,0.4375,3.51088846719111
4.8,0.5,2.56819779651065
4.8,0.5625,1.55672928674685
4.8,0.625,0.502893930033901
4.8,0.6875,-0.566263793353644
4.8,0.75,-1.6236523735329
4.8,0.8125,-2.64269927469107
4.8,0.875,-3.59793078816789
4.8,0.9375,-4.46554871115179
4.8,1,-5.22398409528918
4.8,1.0625,-5.85440677692363
4.8,1.125,-6.34117497702066
4.8,1.1875,-6.67221073458029
4.8,1.25,-6.8392905396108
4.8,1.3125,-6.83824305474368
4.8,1.375,-6.66904828403599
4.8,1.4375,-6.33583556849864
4.8,1.5,-5.84677971685879
4.8,1.5625,-5.21389866016081
4.8,1.625,-4.45275598697012
4.8,1.6875,-3.58207699821141
4.8,1.75,-2.62328699383723
4.8,1.8125,-1.59998311393503
4.8,1.875,-0.537352790815636
4.8,1.9375,0.538446545996923
4.8,2,1.60093216740723
4.8,2.0625,2.62394798607862
4.8,2.125,3.5823090767527
4.8,2.1875,4.4524218044253
4.8,2.25,5.21286490370316
4.8,2.3125,5.84491705994088
4.8,2.375,6.33301796636839
4.8,2.4375,6.66515152794417
4.8,2.5,6.83314171432078
4.95,0,22.6102
4.95,0.0625,16.0865290849321
4.95,0.125,9.56286376737483
4.95,0.1875,7.45874939838367
4.95,0.25,6.31021002741822
4.95,0.3125,5.27149645694922
4.95,0.375,4.15921433261613
4.95,0.4375,2.95389914670642
4.95,0.5,1.67618258661982
4.95,0.5625,0.356559603900099
4.95,0.625,-0.972095909507614
4.95,0.6875,-2.27668766665783
4.95,0.75,-3.5248829097113
4.95,0.8125,-4.68586654193037
4.95,0.875,-5.73104495094003
4.95,0.9375,-6.63471298577704
4.95,1,-7.3746653808838
4.95,1.0625,-7.93273195172274
4.95,1.125,-8.29521928783419
4.95,1.1875,-8.45324512909622
4.95,1.25,-8.40295644891952
4.95,1.3125,-8.14562404282272
4.95,1.375,-7.68761182885544
4.95,1.4375,-7.04022044834125
4.95,1.5,-6.21940996190884
4.95,1.5625,-5.24540716436382
4.95,1.625,-4.14220809247091
4.95,1.6875,-2.93698769832811
4.95,1.75,-1.65943114788148
4.95,1.8125,-0.341003016318161
4.95,1.875,0.985826989031364
4.95,1.9375,2.28838344456615
4.95,2,3.53458950169701
4.95,2.0625,4.69375661177252
4.95,2.125,5.7373400411492
4.95,2.1875,6.63964162827227
4.95,2.25,7.37844245596357
4.95,2.3125,7.93554978335449
4.95,2.375,8.29724522148884
4.95,2.4375,8.45462218384094
4.95,2.5,8.40380525502895
5.1,0,22.6677
5.1,0.0625,15.5639427975898
5.1,0.125,8.46016972538316
5.1,0.1875,6.1972802178573
5.1,0.25,5.04565171871344
5.1,0.3125,4.082542422301
5.1,0.375,3.09537633846432
5.1,0.4375,2.0501350757751
5.1,0.5,0.958211906894586
5.1,0.5625,-0.156997145454067
5.1,0.625,-1.26883021204554
5.1,0.6875,-2.35003385897279
5.1,0.75,-3.37393994567892
5.1,0.8125,-4.31525473845506
5.1,0.875,-5.15071601679689
5.1,0.9375,-5.85967685485683
5.1,1,-6.42461575624525
5.1,1.0625,-6.83156819767747
5.1,1.125,-7.07046924991906
5.1,1.1875,-7.13540031026169
5.1,1.25,-7.0247334955738
5.1,1.3125,-6.74117058051784
5.1,1.375,-6.29167527880536
5.1,1.4375,-5.68730107333273
5.1,1.5,-4.94291825294321
5.1,1.5625,-4.07684692909002
5.1,1.625,-3.1104058136354
5.1,1.6875,-2.06738638208688
5.1,1.75,-0.973467329177518
5.1,1.8125,0.14441870423186
5.1,1.875,1.25874790186178
5.1,1.9375,2.34208337090038
5.1,2,3.36775117867766
5.1,2.0625,4.31049677191956
5.1,2.125,5.14710710724924
5.1,2.1875,5.85698251449384
5.1,2.25,6.42264362763741
5.1,2.3125,6.83016200592622
5.1,2.375,7.06950323019783
5.1,2.4375,7.13477369824884
5.1,2.5,7.02436614751317
5.25,0,28.3047
5.25,0.0625,18.4182328322749
5.25,0.125,8.53173262005581
5.25,0.1875,5.59777122693282
5.25,0.25,4.26057647459875
5.25,0.3125,3.23197746086452
5.25,0.375,2.2201197304437
5.25,0.4375,1.17511739939563
5.25,0.5,0.105598133412367
5.25,0.5625,-0.965769263027161
5.25,0.625,-2.01327455363974
5.25,0.6875,-3.01119384392874
5.25,0.75,-3.93493831580065
5.25,0.8125,-4.76175266935264
5.25,0.875,-5.47128178722941
5.25,0.9375,-6.04606583934608
5.25,1,-6.47196468932099
5.25,1.0625,-6.73850363359585
5.25,1.125,-6.83912961986855
5.25,1.1875,-6.77137286672305
5.25,1.25,-6.53690748349772
5.25,1.3125,-6.14151077319385
5.25,1.375,-5.59492105357244
5.25,1.4375,-4.91059854831227
5.25,1.5,-4.10539392787144
5.25,1.5625,-3.19913383171306
5.25,1.625,-2.21413270764371
5.25,1.6875,-1.1746436012706
5.25,1.75,-0.106261024751308
5.25,1.8125,0.964709207567916
5.25,1.875,2.0118976362748
5.25,1.9375,3.0095201889968
5.25,2,3.93301364584619
5.25,2.0625,4.75963968758766
5.25,2.125,5.46904537191944
5.25,2.1875,6.04376392304208
5.25,2.25,6.46964502603462
5.25,2.3125,6.73620308097045
5.25,2.375,6.83687557920193
5.25,2.4375,6.76918454834645
5.25,2.5,6.53479763088443
5.4,0,37.1563
5.4,0.0625,23.0769331696571
5.4,0.125,8.99754633536358
5.4,0.1875,4.97798809385856
5.4,0.25,3.2920576747803
5.4,0.3125,2.10871618213564
5.4,0.375,1.01184705994442
5.4,0.4375,-0.0767510531643194
5.4,0.5,-1.15497392541031
5.4,0.5625,-2.20205436382115
5.4,0.625,-3.1935977642525
5.4,0.6875,-4.10557582432774
5.4,0.75,-4.91569702334978
5.4,0.8125,-5.60412712347615
5.4,0.875,-6.15401178360663
5.4,0.9375,-6.55189688034789
5.4,1,-6.78806011849342
5.4,1.0625,-6.85675066630225
5.4,1.125,-6.75633147001811
5.4,1.1875,-6.48932069893406
5.4,1.25,-6.06233079313235
5.4,1.3125,-5.48590687527714
5.4,1.375,-4.77426826146249
5.4,1.4375,-3.9449589084304
5.4,1.5,-3.01841681018612
5.4,1.5625,-2.01747075187301
5.4,1.625,-0.966779324800111
5.4,1.6875,0.107776143250321
5.4,1.75,1.17972841913651
5.4,1.8125,2.22267560160905
5.4,1.875,3.21093118246988
5.4,1.9375,4.12015625952986
5.4,2,4.92795859155045
5.4,2.0625,5.61444399814061
5.4,2.125,6.16270593626094
5.4,2.1875,6.5592418565672
5.4,2.25,6.7942855039958
5.4,2.3125,6.86204742123794
5.4,2.375,6.76085739305141
5.4,2.4375,6.49320557209649
5.4,2.5,6.06568113312646
5.55,0,41.7467
5.55,0.0625,25.58412980535
5.55,0.125,9.42153134196677
5.55,0.1875,4.8856918232659
5.55,0.25,3.03737434854225
5.55,0.3125,1.77510109767854
5.55,0.375,0.623788982512329
5.55,0.4375,-0.506721564857647
5.55,0.5,-1.61609405053297
5.55,0.5625,-2.68332321913795
5.55,0.625,-3.68357309622582
5.55,0.6875,-4.59256483312758
5.55,0.75,-5.38803144777906
5.55,0.8125,-6.05045304534403
5.55,0.875,-6.56357404375561
5.55,0.9375,-6.91480933667394
5.55,1,-7.09555406775654
5.55,1.0625,-7.10139556714325
5.55,1.125,-6.93222231195673
5.55,1.1875,-6.59222711651565
5.55,1.25,-6.08980465503119
5.55,1.3125,-5.43734539717937
5.55,1.375,-4.65093107389269
5.55,1.4375,-3.74993926834914
5.55,1.5,-2.75656669387246
5.55,1.5625,-1.69528293365796
5.55,1.625,-0.592228334139306
5.55,1.6875,0.525429394456385
5.55,1.75,1.63016427592108
5.55,1.8125,2.69476913623598
5.55,1.875,3.69302575454682
5.55,1.9375,4.60035044945484
5.55,2,5.39439887341655
5.55,2.0625,6.05561646644806
5.55,2.125,6.56771986266389
5.55,2.1875,6.91809766934453
5.55,2.25,7.09812099985792
5.55,2.3125,7.10335590263043
5.55,2.375,6.93367258660073
5.55,2.4375,6.59324836931859
5.55,2.5,6.09046511371083
5.7,0,54.5427
5.7,0.0625,32.2827905520291
5.7,0.125,10.0228362192647
5.7,0.1875,3.88539743383298
5.7,0.25,1.51965390736772
5.7,0.3125,0.0358956642030782
5.7,0.375,-1.22601234807173
5.7,0.4375,-2.40109261614279
5.7,0.5,-3.5009676420117
5.7,0.5625,-4.50904483929305
5.7,0.625,-5.40356772062236
5.7,0.6875,-6.16361109611141
5.7,0.75,-6.77096519058884
5.7,0.8125,-7.21095707190712
5.7,0.875,-7.47293020283755
5.7,0.9375,-7.55055304048582
5.7,1,-7.44199715312137
5.7,1.0625,-7.14999468168607
5.7,1.125,-6.68177869625341
5.7,1.1875,-6.04890999756103
5.7,1.25,-5.26699565846039
5.7,1.3125,-4.35530702163731
5.7,1.375,-3.33630673338524
5.7,1.4375,-2.23509670595731
5.7,1.5,-1.07880084967317
5.7,1.5625,0.104102230471177
5.7,1.625,1.28448011520622
5.7,1.6875,2.43326346240465
5.7,1.75,3.52216172315596
5.7,1.8125,4.52435956502391
5.7,1.875,5.41517677545856
5.7,1.9375,6.17267629885942
5.7,2,6.77820394888652
5.7,2.0625,7.21684792907841
5.7,2.125,7.4778057895845
5.7,2.1875,7.55465052752056
5.7,2.25,7.44548877951072
5.7,2.3125,7.15300732463108
5.7,2.375,6.68440701767305
5.7,2.4375,6.05122550891898
5.7,2.5,5.26905295090982
5.85,0,61.6808
5.85,0.0625,35.9235147414475
5.85,0.125,10.1662126478119
5.85,0.1875,3.21159757807514
5.85,0.25,0.626144896620978
5.85,0.3125,-0.934497004621582
5.85,0.375,-2.22711048294651
5.85,0.4375,-3.40576887799781
5.85,0.5,-4.48524568381442
5.85,0.5625,-5.44953908606531
5.85,0.625,-6.27765311432375
5.85,0.6875,-6.95004929569903
5.85,0.75,-7.4505279838232
5.85,0.8125,-7.76696706946688
5.85,0.875,-7.89171028782289
5.85,0.9375,-7.82178401866683
5.85,1,-7.55898300993591
5.85,1.0625,-7.10983326927693
5.85,1.125,-6.48543602004794
5.85,1.1875,-5.7011980610445
5.85,1.25,-4.77645470251532
5.85,1.3125,-3.73399549130835
5.85,1.375,-2.59950460425695
5.85,1.4375,-1.40092934452696
5.85,1.5,-0.167792531530237
5.85,1.5625,1.06953354399967
5.85,1.625,2.28057495448431
5.85,1.6875,3.43550597346358
5.85,1.75,4.50588328272375
5.85,1.8125,5.46534638762586
5.85,1.875,6.29026623143206
5.85,1.9375,6.96032719678466
5.85,2,7.45902727106303
5.85,2.0625,7.77408410547177
5.85,2.125,7.89773757766277
5.85,2.1875,7.82694083058037
5.85,2.25,7.56343522347691
5.85,2.3125,7.11370740027483
5.85,2.375,6.48882961863118
5.85,2.4375,5.70418701819399
5.85,2.5,4.7790988404255
6,0,68.9768
6,0.0625,39.7461541301475
6,0.125,10.5155541993883
6,0.1875,2.70862084000766
6,0.25,-0.132429062357913
6,0.3125,-1.80546524163864
6,0.375,-3.16440663208785
6,0.4375,-4.38181280484272
6,0.5,-5.4748223511113
6,0.5625,-6.42731961254139
6,0.625,-7.21847119765008
6,0.6875,-7.82961111119394
6,0.75,-8.24610488178597
6,0.8125,-8.4580042586002
6,0.875,-8.4603489486248
6,0.9375,-8.25329949232308
6,1,-7.84213746745042
6,1.0625,-7.2371395395906
6,1.125,-6.45332872432168
6,1.1875,-5.51010870361256
6,1.25,-4.43078993265879
6,1.3125,-3.24201880508938
6,1.375,-1.97312448915415
6,1.4375,-0.655398782100264
6,1.5,0.678672225989408
6,1.5625,1.99620684532157
6,1.625,3.26473591915471
6,1.6875,4.45300168885607
6,1.75,5.53172623724563
6,1.8125,6.47433217726459
6,1.875,7.25759611235128
6,1.9375,7.8622203675501
6,2,8.27330773246485
6,2.0625,8.48072788026068
6,2.125,8.47936659090832
6,2.1875,8.26925170839793
6,2.25,7.8555519257458
6,2.3125,7.24844977303605
