"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
0.6,0.8125,1.74240321543319
0.6,0.875,1.74621080209876
0.6,0.9375,1.70671769908246
0.6,1,1.62494773579991
0.6,1.0625,1.50295866580887
0.6,1.125,1.34378306670249
0.6,1.1875,1.15137671625507
0.6,1.25,0.930495860114919
0.6,1.3125,0.686599148893727
0.6,1.375,0.425707733978976
0.6,1.4375,0.154259048012877
0.6,1.5,-0.12105131776273
0.6,1.5625,-0.393434716826058
0.6,1.625,-0.65618143620056
0.6,1.6875,-0.902810021145068
0.6,1.75,-1.12724346215376
0.6,1.8125,-1.32395126164212
0.6,1.875,-1.48808549263185
0.6,1.9375,-1.61560130810352
0.6,2,-1.70335605975432
0.6,2.0625,-1.7491862668114
0.6,2.125,-1.751961338176
0.6,2.1875,-1.71161073246704
0.6,2.25,-1.62912600659753
0.6,2.3125,-1.50653879805329
0.6,2.375,-1.34686066535675
0.6,2.4375,-1.15403034281457
0.6,2.5,-0.932790547696867
0.75,0,-16.0003
0.75,0.0625,-8.77039740979491
0.75,0.125,-1.54048984852535
0.75,0.1875,-0.353610845030206
0.75,0.25,0.0241265983445193
0.75,0.3125,0.298793619901419
0.75,0.375,0.556111560470937
0.75,0.4375,0.799717568628872
0.75,0.5,1.02387232905262
0.75,0.5625,1.22268011660684
0.75,0.625,1.39106486285367
0.75,0.6875,1.52483866703468
0.75,0.75,1.62072638069105
0.75,0.8125,1.67640651399158
0.75,0.875,1.69055158983954
0.75,0.9375,1.66285397175752
0.75,1,1.5940310440307
0.75,1.0625,1.48580804699983
0.75,1.125,1.34087508631696
0.75,1.1875,1.16282173963857
0.75,1.25,0.95605039616521
0.75,1.3125,0.725666447862952
0.75,1.375,0.477354990674787
0.75,1.4375,0.217240344551388
0.75,1.5,-0.0482643669470944
0.75,1.5625,-0.312614616720096
0.75,1.625,-0.569295164126773
0.75,1.6875,-0.811980963266012
0.75,1.75,-1.03469238004614
0.75,1.8125,-1.23194179378272
0.75,1.875,-1.3988697587746
0.75,1.9375,-1.53136332276248
0.75,2,-1.62615808413953
0.75,2.0625,-1.68091819666374
0.75,2.125,-1.69429387756688
0.75,2.1875,-1.66595473325365
0.75,2.25,-1.59659707989432
0.75,2.3125,-1.48792829973569
0.75,2.375,-1.34262319876297
0.75,2.4375,-1.16425941970146
0.75,2.5,-0.957227885911913
0.9,0,-13.8244
0.9,0.0625,-7.72622495798598
0.9,0.125,-1.62803092526937
0.9,0.1875,-0.630068766939114
0.9,0.25,-0.299830349889392
0.9,0.3125,-0.0436723933412563
0.9,0.375,0.208118015785406
0.9,0.4375,0.456569830053171
0.9,0.5,0.695100013113675
0.9,0.5625,0.917112204595116
0.9,0.625,1.11673927158299
0.9,0.6875,1.2888725742397
0.9,0.75,1.42918674692844
0.9,0.8125,1.53419208548055
0.9,0.875,1.60129330344482
0.9,0.9375,1.62884117702458
0.9,1,1.61616588903302
0.9,1.0625,1.56359022123007
0.9,1.125,1.47242002326228
0.9,1.1875,1.34491088350136
0.9,1.25,1.18421273443305
0.9,1.3125,0.994291481248535
0.9,1.375,0.779831753716708
0.9,1.4375,0.546121348329666
0.9,1.5,0.298921374985024
0.9,1.5625,0.0443241386490727
0.9,1.625,-0.21139655284505
0.9,1.6875,-0.461939959440079
0.9,1.75,-0.701133031112577
0.9,1.8125,-0.923083123282249
0.9,1.875,-1.12232236638833
0.9,1.9375,-1.29394215401299
0.9,2,-1.43371504090405
0.9,2.0625,-1.5381973968382
0.9,2.125,-1.60481479255114
0.9,2.1875,-1.63192583631243
0.9,2.25,-1.6188615463557
0.9,2.3125,-1.56594267374284
0.9,2.375,-1.47447139944347
0.9,2.4375,-1.34669922623078
0.9,2.5,-1.18577168016605
1.05,0,-11.9769
1.05,0.0625,-6.8771452524222
1.05,0.125,-1.77741161695859
1.05,0.1875,-0.901409333009652
1.05,0.25,-0.575781312960292
1.05,0.3125,-0.311671680563573
1.05,0.375,-0.0496941040934704
1.05,0.4375,0.21195166325486
1.05,0.5,0.467740748847531
1.05,0.5625,0.711505228632173
1.05,0.625,0.93731490750873
1.05,0.6875,1.13968781579065
1.05,0.75,1.31371254100325
1.05,0.8125,1.45516389371345
1.05,0.875,1.56060703025662
1.05,0.9375,1.62748184833574
1.05,1,1.65417962025074
1.05,1.0625,1.6400554406274
1.05,1.125,1.58548283140053
1.05,1.1875,1.49181761741319
1.05,1.25,1.36137663706803
1.05,1.3125,1.19738017703161
1.05,1.375,1.00387286872673
1.05,1.4375,0.785624795097526
1.05,1.5,0.54801377537367
1.05,1.5625,0.296894765978412
1.05,1.625,0.0384537965701813
1.05,1.6875,-0.220947180631375
1.05,1.75,-0.474913288098967
1.05,1.8125,-0.71719601094078
1.05,1.875,-0.941824624857002
1.05,1.9375,-1.14326752909635
1.05,2,-1.31656410492773
1.05,2.0625,-1.45744628389597
1.05,2.125,-1.56244380293767
1.05,2.1875,-1.62896905948737
1.05,2.25,-1.65539124366965
1.05,2.3125,-1.64104889425982
1.05,2.375,-1.58630237758186
1.05,2.4375,-1.49249760919979
1.05,2.5,-1.36194385127164
1.2,0,-12.1232
1.2,0.0625,-7.04471213423021
1.2,0.125,-1.96622046054363
1.2,0.1875,-1.09445478042059
1.2,0.25,-0.766433928803265
1.2,0.3125,-0.493415032670864
1.2,0.375,-0.216054121206454
1.2,0.4375,0.0668984536248362
1.2,0.5,0.349042650884951
1.2,0.5625,0.623202822013732
1.2,0.625,0.88239975309541
1.2,0.6875,1.12009523618188
1.2,0.75,1.33033809427602
1.2,0.8125,1.50788549826873
1.2,0.875,1.64832810155647
1.2,0.9375,1.74818287957172
1.2,1,1.80497764843186
1.2,1.0625,1.81731097092259
1.2,1.125,1.78487226229812
1.2,1.1875,1.70845942034239
1.2,1.25,1.58996195373565
1.2,1.3125,1.43228264098462
1.2,1.375,1.23932817623105
1.2,1.4375,1.01583832542102
1.2,1.5,0.767319597537613
1.2,1.5625,0.499900748106453
1.2,1.625,0.220166324719664
1.2,1.6875,-0.0650070227747858
1.2,1.75,-0.348578779291323
1.2,1.8125,-0.623573351012935
1.2,1.875,-0.883216933810528
1.2,1.9375,-1.12111301102365
1.2,2,-1.3314064799849
1.2,2.0625,-1.50891411147183
1.2,2.125,-1.64926715601596
1.2,2.1875,-1.74900754527725
1.2,2.25,-1.80567950299267
1.2,2.3125,-1.81789057686798
1.2,2.375,-1.78533627972866
1.2,2.4375,-1.70881722100133
1.2,2.5,-1.59022440137297
1.35,0,-9.28228
1.35,0.0625,-5.56307060594577
1.35,0.125,-1.84385931141573
1.35,0.1875,-1.19749359002666
1.35,0.25,-0.939680596325824
1.35,0.3125,-0.708547150139985
1.35,0.375,-0.462701162258032
1.35,0.4375,-0.203510722725749
1.35,0.5,0.0623596654907837
1.35,0.5625,0.327797229640357
1.35,0.625,0.585868323581012
1.35,0.6875,0.829964931735355
1.35,0.75,1.05390934290834
1.35,0.8125,1.25208329201452
1.35,0.875,1.4195369774747
1.35,0.9375,1.55210296530943
1.35,1,1.64647345823538
1.35,1.0625,1.70033299324754
1.35,1.125,1.71233820820053
1.35,1.1875,1.68217951081834
1.35,1.25,1.61059551642076
1.35,1.3125,1.49934697647816
1.35,1.375,1.3511668768942
1.35,1.4375,1.16970764728296
1.35,1.5,0.959428650260935
1.35,1.5625,0.725530359530762
1.35,1.625,0.473761113529876
1.35,1.6875,0.210321852166359
1.35,1.75,-0.0583000895096518
1.35,1.8125,-0.325489394934276
1.35,1.875,-0.584666672074526
1.35,1.9375,-0.829449201494296
1.35,2,-1.05380885395386
1.35,2.0625,-1.25222098213418
1.35,2.125,-1.41979856394747
1.35,2.1875,-1.55241665692604
1.35,2.25,-1.64679453361193
1.35,2.3125,-1.70063312318899
1.35,2.375,-1.7126034689877
1.35,2.4375,-1.68240177636312
1.35,2.5,-1.61077252935459
1.5,0,-6.28227
1.5,0.0625,-4.01153856934734
1.5,0.125,-1.7408066436468
1.5,0.1875,-1.41648775981706
1.5,0.25,-1.25661796565118
1.5,0.3125,-1.06791174690043
1.5,0.375,-0.843449557741035
1.5,0.4375,-0.592823866031026
1.5,0.5,-0.325040101445787
1.5,0.5625,-0.0480830448638748
1.5,0.625,0.23056279901066
1.5,0.6875,0.50371233754888
1.5,0.75,0.76448058575529
1.5,0.8125,1.00637224662251
1.5,0.875,1.22339925349525
1.5,0.9375,1.41021053756431
1.5,1,1.56220993395363
1.5,1.0625,1.67566352845601
1.5,1.125,1.74778919105944
1.5,1.1875,1.77682253412859
1.5,1.25,1.76205895940096
1.5,1.3125,1.7038715124285
1.5,1.375,1.60370079486068
1.5,1.4375,1.46402018926446
1.5,1.5,1.28827424103688
1.5,1.5625,1.08079522404319
1.5,1.625,0.846695346666582
1.5,1.6875,0.591741713934691
1.5,1.75,0.322214350869951
1.5,1.8125,0.0447516385270858
1.5,1.875,-0.233813152758807
1.5,1.9375,-0.506619778155462
1.5,2,-0.766949461556939
1.5,2.0625,-1.00839286927298
1.5,2.125,-1.22500291385809
1.5,2.1875,-1.41144645341156
1.5,2.25,-1.56313272125529
1.5,2.3125,-1.67632564066961
1.5,2.375,-1.74823884057095
1.5,2.4375,-1.77710070019641
1.5,2.5,-1.76220148083664
1.65,0,-4.74252
1.65,0.0625,-3.2102348392929
1.65,0.125,-1.67795152660205
1.65,0.1875,-1.47165802493272
1.65,0.25,-1.3422471434346
1.65,0.3125,-1.17388810116418
1.65,0.375,-0.96770231343775
1.65,0.4375,-0.732611527540911
1.65,0.5,-0.476639806153494
1.65,0.5625,-0.207230895924684
1.65,0.625,0.0683526813846595
1.65,0.6875,0.342946585610518
1.65,0.75,0.609547013769886
1.65,0.8125,0.861428939796406
1.65,0.875,1.09228325829178
1.65,0.9375,1.29635321882174
1.65,1,1.46856520839253
1.65,1.0625,1.60464713500613
1.65,1.125,1.70122694033101
1.65,1.1875,1.75591309649404
1.65,1.25,1.76735094722625
1.65,1.3125,1.73525427495557
1.65,1.375,1.66041098846284
1.65,1.4375,1.54466340653458
1.65,1.5,1.39086191527127
1.65,1.5625,1.20279446184815
1.65,1.625,0.985093214833044
1.65,1.6875,0.743120146227105
1.65,1.75,0.482834886709225
1.65,1.8125,0.210648212919128
1.65,1.875,-0.0667362792104984
1.65,1.9375,-0.342487322317529
1.65,2,-0.609813387199153
1.65,2.0625,-0.862131223136513
1.65,2.125,-1.09322665829879
1.65,2.1875,-1.2974083288109
1.65,2.25,-1.46964796578552
1.65,2.3125,-1.6057035922415
1.65,2.375,-1.70222435133944
1.65,2.4375,-1.75683307191352
1.65,2.5,-1.76818454655949
1.8,0,-1.92426
1.8,0.0625,-1.66956879856626
1.8,0.125,-1.41487535469905
1.8,0.1875,-1.48992554378931
1.8,0.25,-1.45924726696436
1.8,0.3125,-1.34768022456568
1.8,0.375,-1.18295397042428
1.8,0.4375,-0.980152414847993
1.8,0.5,-0.748970746374688
1.8,0.5625,-0.497240653451624
1.8,0.625,-0.23220353238214
1.8,0.6875,0.0390791113267653
1.8,0.75,0.309644805538204
1.8,0.8125,0.572680269874625
1.8,0.875,0.821629150369212
1.8,0.9375,1.05032553658641
1.8,1,1.25311774140098
1.8,1.0625,1.42500216878362
1.8,1.125,1.56175613351871
1.8,1.1875,1.66001054990912
1.8,1.25,1.71735239426957
1.8,1.3125,1.73237515520895
1.8,1.375,1.70471418494513
1.8,1.4375,1.63505599244373
1.8,1.5,1.52511939271292
1.8,1.5625,1.37761470952732
1.8,1.625,1.19617977600254
1.8,1.6875,0.985282078256105
1.8,1.75,0.750118448607825
1.8,1.8125,0.496481499348161
1.8,1.875,0.230617353997609
1.8,1.9375,-0.0409254864832732
1.8,2,-0.311460871972434
1.8,2.0625,-0.574325670465793
1.8,2.125,-0.823045477294126
1.8,2.1875,-1.05149960149023
1.8,2.25,-1.25405905790565
1.8,2.3125,-1.42573178414744
1.8,2.375,-1.56229908461744
1.8,2.4375,-1.66039294055238
1.8,2.5,-1.71759876018622
1.95,0,0.664802
1.95,0.0625,-0.238478473114405
1.95,0.125,-1.14175932619834
1.95,0.1875,-1.44156954417264
1.95,0.25,-1.49408227764194
1.95,0.3125,-1.44139529901734
1.95,0.375,-1.32748811335195
1.95,0.4375,-1.16904881740684
1.95,0.5,-0.975487761655667
1.95,0.5625,-0.754218789383518
1.95,0.625,-0.512139705627183
1.95,0.6875,-0.256062129924041
1.95,0.75,0.0071889232561964
1.95,0.8125,0.270807771538901
1.95,0.875,0.528099815390647
1.95,0.9375,0.772600789233658
1.95,1,0.99820812279416
1.95,1.0625,1.19931544592851
1.95,1.125,1.37093793672029
1.95,1.1875,1.50882983578804
1.95,1.25,1.60958333415601
1.95,1.3125,1.67071070640145
1.95,1.375,1.6907012482585
1.95,1.4375,1.66906114664861
1.95,1.5,1.60632244897974
1.95,1.5625,1.50402964296999
1.95,1.625,1.36470235509756
1.95,1.6875,1.19177055160475
1.95,1.75,0.989493487560813
1.95,1.8125,0.76285162717786
1.95,1.875,0.517426261539463
1.95,1.9375,0.259261128245677
1.95,2,-0.00528679922186064
1.95,2.0625,-0.26970322850873
1.95,2.125,-0.527476830498936
1.95,2.1875,-0.772260878933057
1.95,2.25,-0.998027168036666
1.95,2.3125,-1.19921690580257
1.95,2.375,-1.37087593285397
1.95,2.4375,-1.50877750245647
1.95,2.5,-1.60952609534695
2.1,0,3.95782
2.1,0.0625,1.45197974221757
2.1,0.125,-1.05386334586152
2.1,0.1875,-1.64677832573783
2.1,0.25,-1.76967134749998
2.1,0.3125,-1.74487632147424
2.1,0.375,-1.64758128200222
2.1,0.4375,-1.49938462070689
2.1,0.5,-1.30987591240221
2.1,0.5625,-1.08596935301151
2.1,0.625,-0.834182506039138
2.1,0.6875,-0.56121670993649
2.1,0.75,-0.274061801533317
2.1,0.8125,0.0200616293226438
2.1,0.875,0.313825504239554
2.1,0.9375,0.599946075595813
2.1,1,0.871348776874688
2.1,1.0625,1.12133301177759
2.1,1.125,1.34373329015158
2.1,1.1875,1.53306729215059
2.1,1.25,1.68466919872058
2.1,1.3125,1.79480406113377
2.1,1.375,1.86075875210443
2.1,1.4375,1.88090853911583
2.1,1.5,1.85475669355245
2.1,1.5625,1.78294686836808
2.1,1.625,1.66724695931802
2.1,1.6875,1.51050554346939
2.1,1.75,1.31658202346834
2.1,1.8125,1.09025082033558
2.1,1.875,0.837084886773743
2.1,1.9375,0.56331781091293
2.1,2,0.275689814759509
2.1,2.0625,-0.0187166051478381
2.1,2.125,-0.312652688580982
2.1,2.1875,-0.5988811468512
2.1,2.25,-0.870354507233368
2.1,2.3125,-1.12038834534255
2.1,2.375,-1.34282667893548
2.1,2.4375,-1.53219214594664
2.1,2.5,-1.68382269702628
2.25,0,5.87701
2.25,0.0625,2.56786297629733
2.25,0.125,-0.741288699790828
2.25,0.1875,-1.46962170859721
2.25,0.25,-1.65060203860522
2.25,0.3125,-1.67620931646793
2.25,0.375,-1.62823427958852
2.25,0.4375,-1.52826809966847
2.25,0.5,-1.38521964057042
2.25,0.5625,-1.20518744625894
2.25,0.625,-0.993824518908904
2.25,0.6875,-0.756982004135934
2.25,0.75,-0.500860271519126
2.25,0.8125,-0.231987032786182
2.25,0.875,0.0428792951541481
2.25,0.9375,0.316881423317331
2.25,1,0.583215092998687
2.25,1.0625,0.835281497243036
2.25,1.125,1.06684840022228
2.25,1.1875,1.27219540196434
2.25,1.25,1.44625339321306
2.25,1.3125,1.58472763101156
2.25,1.375,1.68420223131121
2.25,1.4375,1.74222337741446
2.25,1.5,1.75735931700071
2.25,1.5625,1.72923512164793
2.25,1.625,1.65854173962528
2.25,1.6875,1.54701860466072
2.25,1.75,1.39741091561632
2.25,1.8125,1.21340267835356
2.25,1.875,0.999523776167903
2.25,1.9375,0.761040000247657
2.25,2,0.503823637196059
2.25,2.0625,0.234207977948783
2.25,2.125,-0.041168613000471
2.25,2.1875,-0.315525090531995
2.25,2.25,-0.582107062537344
2.25,2.3125,-0.834348850494526
2.25,2.375,-1.06604083311843
2.25,2.4375,-1.27147777581176
2.25,2.5,-1.44560133130395
2.4,0,8.06761
2.4,0.0625,3.80016638282069
2.4,0.125,-0.467275298482296
2.4,0.1875,-1.39549413460484
2.4,0.25,-1.63933133364618
2.4,0.3125,-1.70657293937948
2.4,0.375,-1.69718643542861
2.4,0.4375,-1.63424891720975
2.4,0.5,-1.52577234233002
2.4,0.5625,-1.37685491272058
2.4,0.625,-1.19231673797971
2.4,0.6875,-0.977335586292112
2.4,0.75,-0.737581161439878
2.4,0.8125,-0.479191119758655
2.4,0.875,-0.208677806888548
2.4,0.9375,0.0672002590723164
2.4,1,0.341583502164276
2.4,1.0625,0.607673121500765
2.4,1.125,0.858885978086229
2.4,1.1875,1.08901640579679
2.4,1.25,1.29238203629946
2.4,1.3125,1.46396449963324
2.4,1.375,1.59953095767153
2.4,1.4375,1.69573772886109
2.4,1.5,1.75021266622543
2.4,1.5625,1.76160881997829
2.4,1.625,1.72964234900822
2.4,1.6875,1.65510007337738
2.4,1.75,1.53981547564979
2.4,1.8125,1.38662539026175
2.4,1.875,1.19930100943215
2.4,1.9375,0.982453967345679
2.4,2,0.741423075472307
2.4,2.0625,0.482142514627588
2.4,2.125,0.210996110856754
2.4,2.1875,-0.0653404808763237
2.4,2.25,-0.340061614685152
2.4,2.3125,-0.606405509660031
2.4,2.375,-0.857812912316636
2.4,2.4375,-1.08809494291548
2.4,2.5,-1.29158088221997
2.55,0,9.05113
2.55,0.0625,4.42694870046584
2.55,0.125,-0.197229426454882
2.55,0.1875,-1.22676149214013
2.55,0.25,-1.52850320361643
2.55,0.3125,-1.64130254314983
2.55,0.375,-1.67265318226087
2.55,0.4375,-1.64786196465678
2.55,0.5,-1.57539990927161
2.55,0.5625,-1.46013635514804
2.55,0.625,-1.30640212864592
2.55,0.6875,-1.11881133966472
2.55,0.75,-0.902485038956078
2.55,0.8125,-0.663073935510885
2.55,0.875,-0.406690961604743
2.55,0.9375,-0.139802972255896
2.55,1,0.130907866209341
2.55,1.0625,0.398693981254343
2.55,1.125,0.656899941405995
2.55,1.1875,0.89912056606083
2.55,1.25,1.11935473794484
2.55,1.3125,1.31215059170095
2.55,1.375,1.47273845331052
2.55,1.4375,1.59714500445343
2.55,1.5,1.68229324964499
2.55,1.5625,1.72607372864852
2.55,1.625,1.72739929961652
2.55,1.6875,1.68622944816855
2.55,1.75,1.60357156702412
2.55,1.8125,1.48145572884311
2.55,1.875,1.32288443558686
2.55,1.9375,1.13175873685624
2.55,2,0.912781815757745
2.55,2.0625,0.671343152817338
2.55,2.125,0.413385469074438
2.55,2.1875,0.145259051863065
2.55,2.25,-0.126435005442449
2.55,2.3125,-0.395008245571498
2.55,2.375,-0.653848507546274
2.55,2.4375,-0.89658318998739
2.55,2.5,-1.11723592884478
2.7,0,13.2766
2.7,0.0625,6.8208303177333
2.7,0.125,0.365094945643692
2.7,0.1875,-1.00885389200555
2.7,0.25,-1.43024894286572
2.7,0.3125,-1.63014737325569
2.7,0.375,-1.7430684365984
2.7,0.4375,-1.79677359740673
2.7,0.5,-1.79863926405726
2.7,0.5625,-1.75198184949517
2.7,0.625,-1.65959551821357
2.7,0.6875,-1.52467940857065
2.7,0.75,-1.351115733145
2.7,0.8125,-1.14353333981417
2.7,0.875,-0.907275599355195
2.7,0.9375,-0.648314952157864
2.7,1,-0.373133286322188
2.7,1.0625,-0.0885792784348547
2.7,1.125,0.198289493855854
2.7,1.1875,0.480373372414318
2.7,1.25,0.750700700098463
2.7,1.3125,1.00259672736173
2.7,1.375,1.22984529825304
2.7,1.4375,1.42684083529028
2.7,1.5,1.58872555379036
2.7,1.5625,1.71150789775418
2.7,1.625,1.79216041932592
2.7,1.6875,1.82869429302376
2.7,1.75,1.82020776434562
2.7,1.8125,1.76690794122313
2.7,1.875,1.67010615478481
2.7,1.9375,1.53218500589246
2.7,2,1.35653983474549
2.7,2.0625,1.14749517688772
2.7,2.125,0.910197947133575
2.7,2.1875,0.650490966373805
2.7,2.25,0.374768835253512
2.7,2.3125,0.0898206798288519
2.7,2.375,-0.197337323733987
2.7,2.4375,-0.479634418256732
2.7,2.5,-0.750119503796245
2.85,0,12.3371
2.85,0.0625,6.39408996483233
2.85,0.125,0.451087463814794
2.85,0.1875,-0.805562531042772
2.85,0.25,-1.19856609261938
2.85,0.3125,-1.39225645637662
2.85,0.375,-1.50894381475535
2.85,0.4375,-1.57376764724051
2.85,0.5,-1.59312446913521
2.85,0.5625,-1.56959331194647
2.85,0.625,-1.50522361937996
2.85,0.6875,-1.40240876610911
2.85,0.75,-1.2641626543703
2.85,0.8125,-1.09418572236356
2.85,0.875,-0.896859178224581
2.85,0.9375,-0.677164206144559
2.85,1,-0.440593627350578
2.85,1.0625,-0.19302607239374
2.85,1.125,0.059400682356171
2.85,1.1875,0.310443500734044
2.85,1.25,0.553902015074466
2.85,1.3125,0.783767381614037
2.85,1.375,0.994369579916413
2.85,1.4375,1.1805154638097
2.85,1.5,1.33761608377394
2.85,1.5625,1.46180189490968
2.85,1.625,1.55000991646155
2.85,1.6875,1.60005908269859
2.85,1.75,1.61072056451199
2.85,1.8125,1.58172977684128
2.85,1.875,1.51379988124603
2.85,1.9375,1.40860213580445
2.85,2,1.26872679922442
2.85,2.0625,1.09761766494265
2.85,2.125,0.899488553780901
2.85,2.1875,0.679217537582181
2.85,2.25,0.442225997225608
2.85,2.3125,0.194347257603278
2.85,2.375,-0.0583141060751124
2.85,2.4375,-0.30953597372486
2.85,2.5,-0.55313281921164
3,0,15.527
3,0.0625,8.18135570016063
3,0.125,0.835750441405833
3,0.1875,-0.707566140955783
3,0.25,-1.19349193464846
3,0.3125,-1.44970548035937
3,0.375,-1.62340580800829
3,0.4375,-1.74196066366377
3,0.5,-1.81072531109888
3,0.5625,-1.83100341897539
3,0.625,-1.80373751801253
3,0.6875,-1.73042192067581
3,0.75,-1.61337548215354
3,0.8125,-1.45581694564639
3,0.875,-1.26185372334139
