"$r [deg]","Time [us]","InducedVoltage(int) [mV]"
3.3,150,-70.5472728788951
3.3,162.5,-70.1355693710665
3.3,175,-67.8704567790057
3.3,187.5,-63.8541247171082
3.3,200,-58.2139809183609
3.3,212.5,-51.1065493457687
3.3,225,-42.7178660388789
3.3,237.5,-33.26146935946
3.3,250,-22.9747001663331
3.3,262.5,-12.1138037432253
3.3,275,-0.948197718540669
3.3,287.5,10.2458092198027
3.3,300,21.1916036767266
3.3,312.5,31.618942879299
3.3,325,41.2705255051449
3.3,337.5,49.9082724883483
3.3,350,57.3191552000389
3.3,362.5,63.3204175927202
3.3,375,67.7640610533864
3.3,387.5,70.5404777890279
3.3,400,71.581141931963
3.3,412.5,70.860291459548
3.3,425,68.3955580776303
3.3,437.5,64.2475298771134
3.3,450,58.5182568674829
3.3,462.5,51.3487360049809
3.3,475,42.9154375789399
3.3,487.5,33.4259588068494
3.3,500,23.1139104024936
3.45,0,266.652
3.45,12.5,188.261021903614
3.45,25,109.870317646499
3.45,37.5,57.7890159727593
3.45,50,21.8543834316037
3.45,62.5,-3.97202879894345
3.45,75,-23.2437926406852
3.45,87.5,-38.022923100683
3.45,100,-49.482264851821
3.45,112.5,-58.271433441168
3.45,125,-64.7395489391585
3.45,137.5,-69.071034726505
3.45,150,-71.3684456450712
3.45,162.5,-71.7028300608437
3.45,175,-70.1440119989802
3.45,187.5,-66.7782837609612
3.45,200,-61.7180561482697
3.45,212.5,-55.1062383052173
3.45,225,-47.1170646841177
3.45,237.5,-37.9544524459785
3.45,250,-27.8485936570929
3.45,262.5,-17.0512765257697
3.45,275,-5.83029133918738
3.45,287.5,5.53678675999249
3.45,300,16.7692034505424
3.45,312.5,27.5897903419037
3.45,325,37.7316996429498
3.45,337.5,46.9449158146263
3.45,350,55.0023736888487
3.45,362.5,61.7055257046353
3.45,375,66.8892128449835
3.45,387.5,70.4257209511056
3.45,400,72.2279170967991
3.45,412.5,72.251389725932
3.45,425,70.4955377291003
3.45,437.5,67.0035825137936
3.45,450,61.8615014913376
3.45,462.5,55.195908990329
3.45,475,47.1709371214486
3.45,487.5,37.9841940257379
3.45,500,27.8618968791229
3.6,0,253.241
3.6,12.5,184.364443329843
3.6,25,115.487429590046
3.6,37.5,69.0209511253957
3.6,50,36.1747404791409
3.6,62.5,11.7333933740066
3.6,75,-7.35367514233963
3.6,87.5,-22.8310180977287
3.6,100,-35.6605583165403
3.6,112.5,-46.3412357823419
3.6,125,-55.1047921313958
3.6,137.5,-62.0361331617432
3.6,150,-67.1476141169126
3.6,162.5,-70.4250060007301
3.6,175,-71.8558811866976
3.6,187.5,-71.4469126122452
3.6,200,-69.2340132101321
3.6,212.5,-65.2877055267824
3.6,225,-59.7151850880488
3.6,237.5,-52.6599927661818
3.6,250,-44.2998907300871
3.6,262.5,-34.8433475600792
3.6,275,-24.5249344283182
3.6,287.5,-13.5998758806954
3.6,300,-2.33796787313743
3.6,312.5,8.98293865960195
3.6,325,20.0836988122719
3.6,337.5,30.6906970200942
3.6,350,40.5425498609627
3.6,362.5,49.396521055199
3.6,375,57.0344833852713
3.6,387.5,63.2682799173791
3.6,400,67.9443492706104
3.6,412.5,70.947502652992
3.6,425,72.2037558607966
3.6,437.5,71.6821482159943
3.6,450,69.3955033298197
3.6,462.5,65.4001114198954
3.6,475,59.7943420117218
3.6,487.5,52.7162208115911
3.6,500,44.3400304950314
3.75,0,167.494
3.75,12.5,121.259418639979
3.75,25,75.0250058816752
3.75,37.5,44.0347357705354
3.75,50,22.2943483548168
3.75,62.5,6.25409421942097
3.75,75,-6.16024876892977
3.75,87.5,-16.1355050624733
3.75,100,-24.3283256081472
3.75,112.5,-31.082590932946
3.75,125,-36.5620836941106
3.75,137.5,-40.8317289349877
3.75,150,-43.907509020796
3.75,162.5,-45.7871900381375
3.75,175,-46.4691772220949
3.75,187.5,-45.9639151198047
3.75,200,-44.3004979614762
3.75,212.5,-41.5301065588339
3.75,225,-37.7272624950164
3.75,237.5,-32.9895169646555
3.75,250,-27.4359731590998
3.75,262.5,-21.2049167118105
3.75,275,-14.4507533215735
3.75,287.5,-7.34041730009879
3.75,300,-0.0493902512182213
3.75,312.5,7.24253973877185
3.75,325,14.3556548966054
3.75,337.5,21.114701620639
3.75,350,27.353185682354
3.75,362.5,32.9174585042251
3.75,375,37.6704921739849
3.75,387.5,41.4952476941479
3.75,400,44.2975526732281
3.75,412.5,46.0084177721142
3.75,425,46.5857330371307
3.75,437.5,46.015303766491
3.75,450,44.3111985137058
3.75,462.5,41.5154023486744
3.75,475,37.696782009017
3.75,487.5,32.9493902125954
3.75,500,27.3901488043975
3.9,0,166.22
3.9,12.5,126.976239392111
3.9,25,87.7324802604279
3.9,37.5,60.3539678239125
3.9,50,40.0698925385583
3.9,62.5,24.0451192265283
3.9,75,10.6346253750737
3.9,87.5,-1.07780241967529
3.9,100,-11.5650203112461
3.9,112.5,-21.0336125809951
3.9,125,-29.5342699425922
3.9,137.5,-37.0310951057043
3.9,150,-43.4455528908844
3.9,162.5,-48.6846711288001
3.9,175,-52.6593419964778
3.9,187.5,-55.2962741948187
3.9,200,-56.5457442954332
3.9,212.5,-56.3864470836954
3.9,225,-54.828232241618
3.9,237.5,-51.9132134893805
3.9,250,-47.7155591717271
3.9,262.5,-42.3401736730302
3.9,275,-35.9204276047066
3.9,287.5,-28.6150673369119
3.9,300,-20.6044269633502
3.9,312.5,-12.0860633393109
3.9,325,-3.269940485191
3.9,337.5,5.62671072409738
3.9,350,14.3847205632952
3.9,362.5,22.7883641101968
3.9,375,30.6306643598295
3.9,387.5,37.7184825248133
3.9,400,43.8772692608836
3.9,412.5,48.9553598248537
3.9,425,52.8277062904942
3.9,437.5,55.3989549760278
3.9,450,56.605793193692
3.9,462.5,56.4185072645597
3.9,475,54.8417135524182
3.9,487.5,51.9142441259393
3.9,500,47.708190151084
4.05,0,138.979
4.05,12.5,111.325323254561
4.05,25,83.6713795490433
4.05,37.5,63.5264323277597
4.05,50,47.7248961958352
4.05,62.5,34.3875642099924
4.05,75,22.4417846078648
4.05,87.5,11.3183754830308
4.05,100,0.76031873008143
4.05,112.5,-9.29837589742163
4.05,125,-18.8099217864107
4.05,137.5,-27.6626008009486
4.05,150,-35.7134705954051
4.05,162.5,-42.8102830410678
4.05,175,-48.8065126095958
4.05,187.5,-53.571868564763
4.05,200,-56.9997237307006
4.05,212.5,-59.0123180708712
4.05,225,-59.5642471488319
4.05,237.5,-58.6445405720135
4.05,250,-56.2775187492996
4.05,262.5,-52.5225524983076
4.05,275,-47.4728208858929
4.05,287.5,-41.2531517009177
4.05,300,-34.0170310520157
4.05,312.5,-25.9428760047295
4.05,325,-17.2296734072826
4.05,337.5,-8.09210105633817
4.05,350,1.24474496238119
4.05,362.5,10.5508849673113
4.05,375,19.5971117840891
4.05,387.5,28.1606311858038
4.05,400,36.0305446621825
4.05,412.5,43.0130405111021
4.05,425,48.9361648887718
4.05,437.5,53.6540538157766
4.05,450,57.0505249896795
4.05,462.5,59.0419369583988
4.05,475,59.5792485804841
4.05,487.5,58.6492258184157
4.05,500,56.2747672523655
4.2,0,133.033
4.2,12.5,105.926837669625
4.2,25,78.8208217815611
4.2,37.5,59.406082413234
4.2,50,44.3966515421897
4.2,62.5,31.8622436781072
4.2,75,20.7092273148903
4.2,87.5,10.3588089393492
4.2,100,0.547339722931163
4.2,112.5,-8.79812953196415
4.2,125,-17.6380126055523
4.2,137.5,-25.8698973558668
4.2,150,-33.3607168582803
4.2,162.5,-39.9680363270787
4.2,175,-45.5544796584639
4.2,187.5,-49.9977289043171
4.2,200,-53.197533718329
4.2,212.5,-55.0805985258513
4.2,225,-55.6038435902891
4.2,237.5,-54.7563457237236
4.2,250,-52.5601355394577
4.2,262.5,-49.0699737360807
4.2,275,-44.3721943244438
4.2,287.5,-38.5826934470395
4.2,300,-31.8441448018152
4.2,312.5,-24.3225284856702
4.2,325,-16.2030686738116
4.2,337.5,-7.68568776582903
4.2,350,1.01990681284584
4.2,362.5,9.6993812278926
4.2,375,18.139049165715
4.2,387.5,26.1311315999149
4.2,400,33.4788719496939
4.2,412.5,40.0013790080515
4.2,425,45.538081992658
4.2,437.5,49.9526831242646
4.2,450,53.1365137050201
4.2,462.5,55.0112099188387
4.2,475,55.5306413788022
4.2,487.5,54.6820490396194
4.2,500,52.4863569295064
4.35,0,92.7639
4.35,12.5,80.6833961855248
4.35,25,68.6028647090307
4.35,37.5,58.6255987928467
4.35,50,49.6076596267211
4.35,62.5,40.8805800497741
4.35,75,32.0930749532871
4.35,87.5,23.1039295855745
4.35,100,13.9099274996521
4.35,112.5,4.59715668525754
4.35,125,-4.69232005732305
4.35,137.5,-13.7837868264686
4.35,150,-22.4866874426424
4.35,162.5,-30.6071720825027
4.35,175,-37.957776198224
4.35,187.5,-44.3650890786035
4.35,200,-49.6759157823
4.35,212.5,-53.7622159797001
4.35,225,-56.5249777418724
4.35,237.5,-57.8970953506253
4.35,250,-57.845292682349
4.35,262.5,-56.371106743139
4.35,275,-53.51095014106
4.35,287.5,-49.3352755810691
4.35,300,-43.9468778956257
4.35,312.5,-37.4783840746462
4.35,325,-30.0890020981972
4.35,337.5,-21.9606075386151
4.35,350,-13.2932701529236
4.35,362.5,-4.30033096228436
4.35,375,4.79685116271021
4.35,387.5,13.7743470671296
4.35,400,22.4111727554909
4.35,412.5,30.4947290371174
4.35,425,37.8260373378646
4.35,437.5,44.2246384391708
4.35,450,49.5330373276365
4.35,462.5,53.6205797425522
4.35,475,56.3866702778418
4.35,487.5,57.763250126817
4.35,500,57.7164716388759
4.5,0,85.8225
4.5,12.5,78.2583849654429
4.5,25,70.694281098458
4.5,37.5,63.2822760786314
4.5,50,55.6122714641591
4.5,62.5,47.4465456267474
4.5,75,38.689931211957
4.5,87.5,29.3573733705969
4.5,100,19.54518966495
4.5,112.5,9.40742176872776
4.5,125,-0.863136067587314
4.5,137.5,-11.050161791146
4.5,150,-20.9261951155898
4.5,162.5,-30.2629207057331
4.5,175,-38.839849507348
4.5,187.5,-46.4517294120517
4.5,200,-52.9148694880633
4.5,212.5,-58.0724734416728
4.5,225,-61.7990129934489
4.5,237.5,-64.0036459943357
4.5,250,-64.6326544472033
4.5,262.5,-63.6708983728181
4.5,275,-61.1422674968812
4.5,287.5,-57.109144799801
4.5,300,-51.670902469849
4.5,312.5,-44.9614748098335
4.5,325,-37.1460735238879
4.5,337.5,-28.4171280147186
4.5,350,-18.9895524253399
4.5,362.5,-9.0954569263763
4.5,375,1.02156433034766
4.5,387.5,11.1124313687309
4.5,400,20.9287082778126
4.5,412.5,30.228721950646
4.5,425,38.7835108564938
4.5,437.5,46.3824634098716
4.5,450,52.83850292648
4.5,462.5,57.9926938872228
4.5,475,61.7181563957898
4.5,487.5,63.9231892734256
4.5,500,64.5535276673802
4.65,0,49.1661
4.65,12.5,50.5837157458572
4.65,25,52.0013315517676
4.65,37.5,50.8889799447518
4.65,50,47.8897507308368
4.65,62.5,43.3932277543344
4.65,75,37.6696378702888
4.65,87.5,30.9390579497699
4.65,100,23.4056617294711
4.65,112.5,15.2731801586729
4.65,125,6.75030532066238
4.65,137.5,-1.94924782901399
4.65,150,-10.6094739931446
4.65,162.5,-19.0162053217317
4.65,175,-26.9618519720188
4.65,187.5,-34.2502913272491
4.65,200,-40.7016164645976
4.65,212.5,-46.1565448731725
4.65,225,-50.4803402571778
4.65,237.5,-53.5661367465947
4.65,250,-55.3375759223219
4.65,262.5,-55.7506900432806
4.65,275,-54.794986397148
4.65,287.5,-52.4937050280987
4.65,300,-48.9032451082737
4.65,312.5,-44.1117744093409
4.65,325,-38.2370554173173
4.65,337.5,-31.423544543741
4.65,350,-23.8388314557557
4.65,362.5,-15.6695119830422
4.65,375,-7.11659070111434
4.65,387.5,1.60946951844153
4.65,400,10.2939312137694
4.65,412.5,18.7230715554088
4.65,425,26.6894449539334
4.65,437.5,33.9969931279013
4.65,450,40.4658726334164
4.65,462.5,45.9368843942607
4.65,475,50.2753940594887
4.65,487.5,53.3746476747732
4.65,500,55.1584012378617
4.8,0,18.1896
4.8,12.5,33.4146939304839
4.8,25,48.639745899511
4.8,37.5,55.9215886838799
4.8,50,57.9398576411215
4.8,62.5,56.2926715198925
4.8,75,51.9699700884865
4.8,87.5,45.624908538964
4.8,100,37.7283699206306
4.8,112.5,28.6557431964228
4.8,125,18.7343904540249
4.8,137.5,8.26826917926747
4.8,150,-2.45072353969342
4.8,162.5,-13.1390957800344
4.8,175,-23.5225012831053
4.8,187.5,-33.3389059012395
4.8,200,-42.3429779115343
4.8,212.5,-50.3109458729134
4.8,225,-57.0454311815696
4.8,237.5,-62.379921385309
4.8,250,-66.1826501909795
4.8,262.5,-68.3597174942084
4.8,275,-68.8573318479264
4.8,287.5,-67.6630963776974
4.8,300,-64.8062930617533
4.8,312.5,-60.3571507312648
4.8,325,-54.4251102823019
4.8,337.5,-47.1561275872094
4.8,350,-38.7290786092917
4.8,362.5,-29.3513548982604
4.8,375,-19.2537573465775
4.8,387.5,-8.6848134844898
4.8,400,2.09534149745516
4.8,412.5,12.8213697428106
4.8,425,23.2292637841516
4.8,437.5,33.0628469393968
4.8,450,42.0800811451814
4.8,462.5,50.0590263238726
4.8,475,56.80330542885
4.8,487.5,62.1469396133409
4.8,500,65.9584351762246
4.95,0,-47.6741
4.95,12.5,-13.3372856643962
4.95,25,20.9995537225429
4.95,37.5,40.7344888673603
4.95,50,51.2439224109836
4.95,62.5,55.6898511416149
4.95,75,55.9589782572215
4.95,87.5,53.2096631530225
4.95,100,48.1895960733501
4.95,112.5,41.4193713089318
4.95,125,33.2975213070794
4.95,137.5,24.1594722913881
4.95,150,14.3094157886704
4.95,162.5,4.03623832639859
4.95,175,-6.37992383674166
4.95,187.5,-16.6666056052269
4.95,200,-26.5610663761764
4.95,212.5,-35.8140429212103
4.95,225,-44.1943014629179
4.95,237.5,-51.4934064867726
4.95,250,-57.5303133071416
4.95,262.5,-62.1555109775437
4.95,275,-65.2545201009874
4.95,287.5,-66.7506042431784
4.95,300,-66.6065966148268
4.95,312.5,-64.825778603028
4.95,325,-61.4517769890777
4.95,337.5,-56.567477165796
4.95,350,-50.2929739395715
4.95,362.5,-42.7826100504038
4.95,375,-34.2211724579511
4.95,387.5,-24.8193401825874
4.95,400,-14.8084953159808
4.95,412.5,-4.43502455900199
4.95,425,6.04574844313544
4.95,437.5,16.3758508576456
4.95,450,26.3010132282045
4.95,462.5,35.5769312678792
4.95,475,43.9752815294168
4.95,487.5,51.2893441216613
4.95,500,57.339093329381
5.1,0,-66.9388
5.1,12.5,-26.5879771616742
5.1,25,13.7628392895706
5.1,37.5,37.3188304647281
5.1,50,50.3615935862654
5.1,62.5,56.5670831233635
5.1,75,58.1112476175012
5.1,87.5,56.3131930384265
5.1,100,52.0084208966935
5.1,112.5,45.7645069022825
5.1,125,38.0047019666439
5.1,137.5,29.0776370834001
5.1,150,19.2954094695561
5.1,162.5,8.95308945124038
5.1,175,-1.66269962898151
5.1,187.5,-12.2716017719581
5.1,200,-22.6010445208258
5.1,212.5,-32.3898072711632
5.1,225,-41.3926174598502
5.1,237.5,-49.3851163339759
5.1,250,-56.1687550066261
5.1,262.5,-61.5753138722086
5.1,275,-65.4708278569748
5.1,287.5,-67.7587555674275
5.1,300,-68.3822799473398
5.1,312.5,-67.3256610211127
5.1,325,-64.6145945210339
5.1,337.5,-60.3155620915882
5.1,350,-54.5341819803315
5.1,362.5,-47.4126017071464
5.1,375,-39.1259918939215
5.1,387.5,-29.8782297663088
5.1,400,-19.8968753427025
5.1,412.5,-9.42756704382665
5.1,425,1.2720294109191
5.1,437.5,11.9385668638066
5.1,450,22.3095023778605
5.1,462.5,32.1295629025472
5.1,475,41.157032122482
5.1,487.5,49.1697029917283
5.1,500,55.9703498795482
5.25,0,-107.41
5.25,12.5,-56.339276729718
5.25,25,-5.268339557499
5.25,37.5,25.2842932622889
5.25,50,43.1759975043506
5.25,62.5,52.983270171673
5.25,75,57.3886639582845
5.25,87.5,57.9882888934623
5.25,100,55.7613382003428
5.25,112.5,51.3424137846659
5.25,125,45.178632515079
5.25,137.5,37.6192846581593
5.25,150,28.9659127223282
5.25,162.5,19.4990963726324
5.25,175,9.49149183634251
5.25,187.5,-0.787248162862091
5.25,200,-11.0703278163129
5.25,212.5,-21.0964183246086
5.25,225,-30.6137818151061
5.25,237.5,-39.385120991704
5.25,250,-47.192634133837
5.25,262.5,-53.8429175547122
5.25,275,-59.1714582320472
5.25,287.5,-63.0465268015724
5.25,300,-65.372328414713
5.25,312.5,-66.0913065523891
5.25,325,-65.1855281329914
5.25,337.5,-62.67710542973
5.25,350,-58.6276399279479
5.25,362.5,-53.1366983227061
5.25,375,-46.339356133686
5.25,387.5,-38.4028687981248
5.25,400,-29.5225512668405
5.25,412.5,-19.9169672883732
5.25,425,-9.82254647459069
5.25,437.5,0.512238152809415
5.25,450,10.8329889655038
5.25,462.5,20.8856486986227
5.25,475,30.4227563246756
5.25,487.5,39.2095409809024
5.25,500,47.029703186395
5.4,0,-132.565
5.4,12.5,-76.6492996412484
5.4,25,-20.7340956283791
5.4,37.5,13.3915236855637
5.4,50,34.1504067069395
5.4,62.5,46.4388702536383
5.4,75,53.1126738599662
5.4,87.5,55.8534503477341
5.4,100,55.673522669953
5.4,112.5,53.2096130651075
5.4,125,48.8931211579612
5.4,137.5,43.0480794008207
5.4,150,35.9466060721856
5.4,162.5,27.8392820876989
5.4,175,18.9706690167691
5.4,187.5,9.58598039244902
5.4,200,-0.0675197539003034
5.4,212.5,-9.74224361532087
5.4,225,-19.1938170516711
5.4,237.5,-28.1855903133161
5.4,250,-36.4935776522956
5.4,262.5,-43.9114485048308
5.4,275,-50.2552960216878
5.4,287.5,-55.3679809170554
5.4,300,-59.1228861084745
5.4,312.5,-61.4269699168523
5.4,325,-62.2230124299585
5.4,337.5,-61.4909987407361
5.4,350,-59.2485949717179
5.4,362.5,-55.5507010471542
5.4,375,-50.4880915929576
5.4,387.5,-44.1851745176679
5.4,400,-36.796923590687
5.4,412.5,-28.505059321474
5.4,425,-19.5135707810795
5.4,437.5,-10.0436916338688
5.4,450,-0.32845025702558
5.4,462.5,9.39307058089749
5.4,475,18.8816205091851
5.4,487.5,27.9036756333116
5.4,500,36.2371884740506
5.55,0,-126.811
5.55,12.5,-75.9897380254018
5.55,25,-25.1684169788398
5.55,37.5,6.04932130571314
5.55,50,25.2923700749664
5.55,62.5,36.9928899164742
5.55,75,43.7299874476373
5.55,87.5,47.0142270485946
5.55,100,47.745450481925
5.55,112.5,46.4796830699935
5.55,125,43.5843083967088
5.55,137.5,39.3277101929183
5.55,150,33.9303621363152
5.55,162.5,27.5931461585358
5.55,175,20.5121523487075
5.55,187.5,12.885408946409
5.55,200,4.9147744632677
5.55,212.5,-3.19506772790359
5.55,225,-11.2393258856771
5.55,237.5,-19.0167800295588
5.55,250,-26.3339374661072
5.55,262.5,-33.0093281210401
5.55,275,-38.8776969290848
5.55,287.5,-43.7939110661604
5.55,300,-47.6364374851967
5.55,312.5,-50.3102789172922
5.55,325,-51.7492794863354
5.55,337.5,-51.9177330813255
5.55,350,-50.8112504376642
5.55,362.5,-48.4568595805621
5.55,375,-44.9123353586075
5.55,387.5,-40.2647736068049
5.55,400,-34.6284444451772
5.55,412.5,-28.1419768184829
5.55,425,-20.9649437563717
5.55,437.5,-13.2739323267026
5.55,450,-5.258194417692
5.55,462.5,2.88501392400886
5.55,475,10.9552900652449
5.55,487.5,18.7540203569924
5.55,500,26.0892705568735
5.7,0,-149.643
5.7,12.5,-93.6279536742723
5.7,25,-37.6126635563077
5.7,37.5,-2.73006949541303
5.7,50,19.2618515675105
5.7,62.5,33.1597894047642
5.7,75,41.7551086093634
5.7,87.5,46.6772021732773
5.7,100,48.8875221952851
5.7,112.5,48.9689633287181
5.7,125,47.2951293175985
5.7,137.5,44.1289091878534
5.7,150,39.6793146734688
5.7,162.5,34.1335502890503
5.7,175,27.674300212394
5.7,187.5,20.4881232398509
5.7,200,12.7684587276105
5.7,212.5,4.71534609500104
5.7,225,-3.46685153944728
5.7,237.5,-11.5729127846423
5.7,250,-19.4008824877283
5.7,262.5,-26.7564938125156
5.7,275,-33.4576224101522
5.7,287.5,-39.3385757747446
5.7,300,-44.2540526947013
5.7,312.5,-48.082652176358
5.7,325,-50.7298179272167
5.7,337.5,-52.1301412265326
5.7,350,-52.2489515217255
5.7,362.5,-51.0831630057302
5.7,375,-48.6613417353718
5.7,387.5,-45.0429975115258
5.7,400,-40.3171158209187
5.7,412.5,-34.5999644082931
5.7,425,-28.0322282023043
5.7,437.5,-20.7755441633333
5.7,450,-13.0085206403144
5.7,462.5,-4.92233721588261
5.7,475,3.28396111846775
5.7,487.5,11.4083683770037
5.7,500,19.2508902020055
5.85,0,-172.613
5.85,12.5,-110.633310522304
5.85,25,-48.6534843906509
5.85,37.5,-9.63054093468448
5.85,50,15.3864892469676
5.85,62.5,31.6148154402456
5.85,75,42.0905952274406
5.85,87.5,48.5815543826811
5.85,100,52.1235592945301
5.85,112.5,53.3361597088171
5.85,125,52.6079818085675
5.85,137.5,50.2052906483813
5.85,150,46.3350377901913
5.85,162.5,41.1808100073242
5.85,175,34.9225346609881
5.85,187.5,27.7463636015518
5.85,200,19.8485579184149
5.85,212.5,11.4356728139405
5.85,225,2.72245012847854
5.85,237.5,-6.07169653746708
5.85,250,-14.7270261896967
5.85,262.5,-23.0282469199191
5.85,275,-30.7694343149882
5.85,287.5,-37.758869925555
5.85,300,-43.8236191517539
5.85,312.5,-48.8137015305395
5.85,325,-52.6057273136902
5.85,337.5,-55.1059000897797
5.85,350,-56.2523025682784
5.85,362.5,-56.0164051637484
5.85,375,-54.4037570303795
5.85,387.5,-51.4538416809202
5.85,400,-47.2390983598618
5.85,412.5,-41.8631341185229
5.85,425,-35.4581686925236
5.85,437.5,-28.1817762261475
5.85,450,-20.2130027879984
5.85,462.5,-11.7479556605594
5.85,475,-2.99497308522337
5.85,487.5,5.83050737840522
5.85,500,14.5112544615508
6,0,-212.235
6,12.5,-142.193789957004
6,25,-72.1521577189916
6,37.5,-27.0760674359252
6,50,2.70955117764368
6,62.5,22.9002630794089
6,75,36.8331145497973
6,87.5,46.4530010551656
6,100,52.889126470086
6,112.5,56.7991664102059
6,125,58.5747954535793
6,137.5,58.4642716907296
6,150,56.6452170219933
6,162.5,53.2673389488233
6,175,48.4768672258957
6,187.5,42.4297574868084
6,200,35.2978942316459
6,212.5,27.270865555994
6,225,18.5548888885928
6,237.5,9.36988540696823
6,250,-0.0546452136704112
6,262.5,-9.48450204897821
6,275,-18.6860851312189
6,287.5,-27.4318664593159
6,300,-35.5058244917945
6,312.5,-42.7086596421307
6,325,-48.8626395789729
6,337.5,-53.8159371955433
6,350,-57.4463437213098
6,362.5,-59.6642644762436
6,375,-60.4149139511317
6,387.5,-59.6796578603296
6,400,-57.4764687129378
6,412.5,-53.8594789673042
6,425,-48.9176460457003
6,437.5,-42.7725601698812
6,450,-35.5754489537614
6,462.5,-27.5034522533889
6,475,-18.755259660885
6,487.5,-9.5462172484178
6,500,-0.103024102651183
36,0,-215.332
36,12.5,-145.403
36,25,-75.4745
36,37.5,-30.2585
36,50,-0.182608
36,62.5,20.3938
36,75,34.7767
36,87.5,44.8909
36,100,51.8509
36,112.5,56.3016
36,125,58.6222
36,137.5,59.0491
36,150,57.7477
36,162.5,54.856
36,175,50.5092
36,187.5,44.8529
36,200,38.05
36,212.5,30.2821
36,225,21.7496
36,237.5,12.668
36,250,3.26444
36,262.5,-6.22721
36,275,-15.5717
36,287.5,-24.538
36,300,-32.9044
36,312.5,-40.4644
36,325,-47.0315
36,337.5,-52.4435
36,350,-56.567
36,362.5,-59.3001
36,375,-60.5754
36,387.5,-60.3612
36,400,-58.6627
36,412.5,-55.5216
36,425,-51.015
36,437.5,-45.2538
36,450,-38.3798
36,462.5,-30.5622
36,475,-21.9933
36,487.5,-12.884
36,500,-3.45864
