"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
6,0.875,-4.70897603195241
6,0.9375,-4.29099613606513
6,1,-3.76660381439578
6,1.0625,-3.14885493738456
6,1.125,-2.45307099767995
6,1.1875,-1.69647068104018
6,1.25,-0.897752090685189
6,1.3125,-0.076636538690583
6,1.375,0.746613551296306
6,1.4375,1.55169115838319
6,1.5,2.31874354362674
6,1.5625,3.02885886831167
6,1.625,3.6645314997595
6,1.6875,4.21009203105148
6,1.75,4.65209259275629
6,1.8125,4.97963720338044
6,1.875,5.18465031142179
6,1.9375,5.26207470891336
6,2,5.20999610067289
6,2.0625,5.02969007131742
6,2.125,4.72559045377889
6,2.1875,4.30517995543207
6,2.25,3.77880594399089
6,2.3125,3.15942551012899
6,2.375,2.46228621019489
6,2.4375,1.70455082502064
6,2.5,0.904874454547524
6.3,0,51.6867
6.3,0.0625,26.5372034442017
6.3,0.125,1.38768188578206
6.3,0.1875,-1.72819454658971
6.3,0.25,-2.69212105363315
6.3,0.3125,-3.36140759919835
6.3,0.375,-3.90780809999146
6.3,0.4375,-4.34244762659776
6.3,0.5,-4.66093220785556
6.3,0.5625,-4.85843950880456
6.3,0.625,-4.93193499404674
6.3,0.6875,-4.88080521341022
6.3,0.75,-4.70712423096451
6.3,0.8125,-4.41574107762126
6.3,0.875,-4.01424262616633
6.3,0.9375,-3.5128179323217
6.3,1,-2.92404023816683
6.3,1.0625,-2.26257918860575
6.3,1.125,-1.54485443385145
6.3,1.1875,-0.788641691728758
6.3,1.25,-0.0126423624015443
6.3,1.3125,0.763971669551432
6.3,1.375,1.52202629278053
6.3,1.4375,2.24281426821963
6.3,1.5,2.90855388119818
6.3,1.5625,3.5028250024731
6.3,1.625,4.01097222183697
6.3,1.6875,4.42046467958707
6.3,1.75,4.72120391967782
6.3,1.8125,4.90577189838615
6.3,1.875,4.96961316798574
6.3,1.9375,4.91114671205539
6.3,2,4.73180452242409
6.3,2.0625,4.43599612041753
6.3,2.125,4.03099979177415
6.3,2.1875,3.52678315783739
6.3,2.25,2.93575772478367
6.3,2.3125,2.2724729588907
6.3,2.375,1.55325823352542
6.3,2.4375,0.795820316241287
6.3,2.5,0.0188076884960743
6.6,0,49.5234
6.6,0.0625,25.0579534854592
6.6,0.125,0.592501033455868
6.6,0.1875,-2.43297194723421
6.6,0.25,-3.32841855825474
6.6,0.3125,-3.91334553957863
6.6,0.375,-4.36084785775225
6.6,0.4375,-4.68499514917048
6.6,0.5,-4.8842405817477
6.6,0.5625,-4.95670900591276
6.6,0.625,-4.90244938024464
6.6,0.6875,-4.72401063623686
6.6,0.75,-4.4266268886198
6.6,0.8125,-4.01822166789127
6.6,0.875,-3.50929153875089
6.6,0.9375,-2.91269693098578
6.6,1,-2.2433776341357
6.6,1.0625,-1.51800663593966
6.6,1.125,-0.754594568566879
6.6,1.1875,0.0279431335260344
6.6,1.25,0.810244331122209
6.6,1.3125,1.5729713348566
6.6,1.375,2.2972829008425
6.6,1.4375,2.96529498981465
6.6,1.5,3.56051881647469
6.6,1.5625,4.06826495772591
6.6,1.625,4.47600367361341
6.6,1.6875,4.77367232703278
6.6,1.75,4.95392227704333
6.6,1.8125,5.01229915470035
6.6,1.875,4.94735197048331
6.6,1.9375,4.76066843831516
6.6,2,4.45683550750822
6.6,2.0625,4.04332613126688
6.6,2.125,3.53031503966398
6.6,2.1875,2.9304279996713
6.6,2.25,2.25843078588638
6.6,2.3125,1.53086545710311
6.6,2.375,0.765642946319269
6.6,2.4375,-0.0183980760502103
6.6,2.5,-0.801955117926714
6.9,0,46.0386
6.9,0.0625,22.9531243837204
6.9,0.125,-0.132400658784465
6.9,0.1875,-2.998911600635
6.9,0.25,-3.82000018838521
6.9,0.3125,-4.32055487499781
6.9,0.375,-4.67032392502649
6.9,0.4375,-4.88699840726307
6.9,0.5,-4.97263081127109
6.9,0.5625,-4.92863736333851
6.9,0.625,-4.75817676348641
6.9,0.6875,-4.46677904362751
6.9,0.75,-4.06252182614208
6.9,0.8125,-3.55599515255331
6.9,0.875,-2.96013360481731
6.9,0.9375,-2.28995388575491
6.9,1,-1.56222026629507
6.9,1.0625,-0.795054977635673
6.9,1.125,-0.00750764022685332
6.9,1.1875,0.780902871215287
6.9,1.25,1.55066118564708
6.9,1.3125,2.28273037715024
6.9,1.375,2.95901637211301
6.9,1.4375,3.56281045390325
6.9,1.5,4.07919827116958
6.9,1.5625,4.49542515302169
6.9,1.625,4.80120883967794
6.9,1.6875,4.9889914767353
6.9,1.75,5.05412490763523
6.9,1.8125,4.99498429692007
6.9,1.875,4.81300773574771
6.9,1.9375,4.5126602604754
6.9,2,4.10132357525157
6.9,2.0625,3.58911402187273
6.9,2.125,2.98863317291057
6.9,2.1875,2.31465738341303
6.9,2.25,1.58377372552276
6.9,2.3125,0.813971507437804
6.9,2.375,0.0241991140010288
6.9,2.4375,-0.766102680956673
6.9,2.5,-1.53747939624095
7.2,0,43.6326
7.2,0.0625,21.409946327515
7.2,0.125,-0.812709497307502
7.2,0.1875,-3.58475498872733
7.2,0.25,-4.34018654073064
7.2,0.3125,-4.75774913481157
7.2,0.375,-5.0111163237739
7.2,0.4375,-5.12252029354247
7.2,0.5,-5.09742210276805
7.2,0.5625,-4.94018536318165
7.2,0.625,-4.65675987540429
7.2,0.6875,-4.25538887072279
7.2,0.75,-3.74677438975503
7.2,0.8125,-3.14399770250374
7.2,0.875,-2.46229675452125
7.2,0.9375,-1.71874758122284
7.2,1,-0.931877956846135
7.2,1.0625,-0.121232291668784
7.2,1.125,0.6930956402273
7.2,1.1875,1.49094818443469
7.2,1.25,2.25259362202195
7.2,1.3125,2.95920746858266
7.2,1.375,3.59333248932118
7.2,1.4375,4.13930609285701
7.2,1.5,4.58364402839323
7.2,1.5625,4.91537095761292
7.2,1.625,5.12628950655969
7.2,1.6875,5.21118121408565
7.2,1.75,5.16793435628844
7.2,1.8125,4.997595236816
7.2,1.875,4.70434211489316
7.2,1.9375,4.29538177558028
7.2,2,3.78077188646556
7.2,2.0625,3.17317297407785
7.2,2.125,2.48753660226072
7.2,2.1875,1.74073693662581
7.2,2.25,0.951155076199249
7.2,2.3125,0.138226427237661
7.2,2.375,-0.678038030017628
7.2,2.4375,-1.47754464254046
7.2,2.5,-2.2406116723612
7.5,0,38.7175
7.5,0.0625,18.6463288142781
7.5,0.125,-1.42488049990601
7.5,0.1875,-3.9252146025743
7.5,0.25,-4.59290754372287
7.5,0.3125,-4.93148688707253
7.5,0.375,-5.09811747658122
7.5,0.4375,-5.11637471474962
7.5,0.5,-4.99506423009391
7.5,0.5625,-4.74188345275097
7.5,0.625,-4.36583783837384
7.5,0.6875,-3.87792388356147
7.5,0.75,-3.29129398772515
7.5,0.8125,-2.62116731329597
7.5,0.875,-1.88458923384254
7.5,0.9375,-1.10009101249615
7.5,1,-0.287282403900861
7.5,1.0625,0.533600220274087
7.5,1.125,1.34217206404391
7.5,1.1875,2.11838806106183
7.5,1.25,2.84302716425706
7.5,1.3125,3.49815923793081
7.5,1.375,4.06758153084389
7.5,1.4375,4.53721403065274
7.5,1.5,4.89544418545358
7.5,1.5625,5.13341011646582
7.5,1.625,5.24521791364696
7.5,1.6875,5.22808516149696
7.5,1.75,5.08240872040021
7.5,1.8125,4.8117541842539
7.5,1.875,4.42276754247076
7.5,1.9375,3.92501088304495
7.5,2,3.33072674444853
7.5,2.0625,2.6545362969376
7.5,2.125,1.91307891769057
7.5,2.1875,1.12460244848242
7.5,2.25,0.30851355983852
7.5,2.3125,-0.515100240440369
7.5,2.375,-1.32596519229892
7.5,2.4375,-2.10412101218441
7.5,2.5,-2.8304118835223
7.8,0,37.8213
7.8,0.0625,17.7753962391104
7.8,0.125,-2.2705156077069
7.8,0.1875,-4.64069226074223
7.8,0.25,-5.18956293609062
7.8,0.3125,-5.42088093335753
7.8,0.375,-5.48357809430646
7.8,0.4375,-5.39682946638305
7.8,0.5,-5.16815620813259
7.8,0.5625,-4.8057876282506
7.8,0.625,-4.32026428491999
7.8,0.6875,-3.72464773317412
7.8,0.75,-3.03439860363946
7.8,0.8125,-2.26710257527792
7.8,0.875,-1.44210065319636
7.8,0.9375,-0.580053160414131
7.8,1,0.297542123428655
7.8,1.0625,1.16886070481598
7.8,1.125,2.01227541616303
7.8,1.1875,2.80687931511232
7.8,1.25,3.53299316101266
7.8,1.3125,4.17264466325551
7.8,1.375,4.71000672053094
7.8,1.4375,5.13178402416044
7.8,1.5,5.42753794392336
7.8,1.5625,5.58994147394095
7.8,1.625,5.61495811505208
7.8,1.6875,5.50194019838856
7.8,1.75,5.25364355553954
7.8,1.8125,4.87615901360188
7.8,1.875,4.37876175854088
7.8,1.9375,3.7736823532257
7.8,2,3.07580518572642
7.8,2.0625,2.30230157070314
7.8,2.125,1.47220665104097
7.8,2.1875,0.605950441643498
7.8,2.25,-0.275145409846937
7.8,2.3125,-1.14939289707327
7.8,2.375,-1.99527171119935
7.8,2.4375,-2.79195930221127
7.8,2.5,-3.51984379948961
8.1,0,26.238
8.1,0.0625,11.6343420874729
8.1,0.125,-2.96926753126366
8.1,0.1875,-4.59313945629994
8.1,0.25,-4.87565832911747
8.1,0.3125,-4.91177177799135
8.1,0.375,-4.80744811526388
8.1,0.4375,-4.57728776384895
8.1,0.5,-4.22937175276743
8.1,0.5625,-3.7733928087296
8.1,0.625,-3.22135206104805
8.1,0.6875,-2.58742932082836
8.1,0.75,-1.887694109511
8.1,0.8125,-1.13974302635965
8.1,0.875,-0.362288482363663
8.1,0.9375,0.42528634352136
8.1,1,1.20339362448557
8.1,1.0625,1.95271365634259
8.1,1.125,2.65466417901856
8.1,1.1875,3.29185227762754
8.1,1.25,3.84849828336336
8.1,1.3125,4.31082094461929
8.1,1.375,4.66737397180956
8.1,1.4375,4.9093253951829
8.1,1.5,5.03067414437091
8.1,1.5625,5.02839493390449
8.1,1.625,4.90251273108183
8.1,1.6875,4.65610073022901
8.1,1.75,4.29520385490842
8.1,1.8125,3.82868939473385
8.1,1.875,3.26802796016748
8.1,1.9375,2.62701077222095
8.1,2,1.92140967910248
8.1,2.0625,1.16858837967221
8.1,2.125,0.387074597641881
8.1,2.1875,-0.403895980576261
8.1,2.25,-1.18485418162127
8.1,2.3125,-1.93657608758487
8.1,2.375,-2.64055726511666
8.1,2.4375,-3.27946808055142
8.1,2.5,-3.83758054012437
8.4,0,17.7365
8.4,0.0625,7.09807157639805
8.4,0.125,-3.5403725889743
8.4,0.1875,-4.71423302887834
8.4,0.25,-4.85638251089386
8.4,0.3125,-4.77254363992149
8.4,0.375,-4.54909531274615
8.4,0.4375,-4.20376258149346
8.4,0.5,-3.7485913956504
8.4,0.5625,-3.1965742254863
8.4,0.625,-2.56241761436719
8.4,0.6875,-1.86249430984359
8.4,0.75,-1.11458059893653
8.4,0.8125,-0.337494578932591
8.4,0.875,0.449322851130137
8.4,0.9375,1.22625885233173
8.4,1,1.97399338507003
8.4,1.0625,2.67396267494815
8.4,1.125,3.3088075516367
8.4,1.1875,3.86279461562047
8.4,1.25,4.32219902569336
8.4,1.3125,4.67563889443341
8.4,1.375,4.91435287789387
8.4,1.4375,5.0324137528401
8.4,1.5,5.02687273186898
8.4,1.5625,4.89783073405266
8.4,1.625,4.64843481949678
8.4,1.6875,4.28479984648903
8.4,1.75,3.81585721666746
8.4,1.8125,3.25313431423982
8.4,1.875,2.61047028807222
8.4,1.9375,1.90367478222152
8.4,2,1.15013843944831
8.4,2.0625,0.368404332168326
8.4,2.125,-0.422288833556773
8.4,2.1875,-1.20248059195131
8.4,2.25,-1.95296807835926
8.4,2.3125,-2.65527903650093
8.4,2.375,-3.29212669627375
8.4,2.4375,-3.84783563563768
8.4,2.5,-4.30872771331726
8.7,0,6.55021
8.7,0.0625,1.00910744889672
8.7,0.125,-4.5319950294705
8.7,0.1875,-5.04463354665403
8.7,0.25,-4.94603066986513
8.7,0.3125,-4.66368667767967
8.7,0.375,-4.25112623734664
8.7,0.4375,-3.72634420114622
8.7,0.5,-3.10487511826948
8.7,0.5625,-2.40338081516496
8.7,0.625,-1.63998174670721
8.7,0.6875,-0.834052513933183
8.7,0.75,-0.00585338996260935
8.7,0.8125,0.823911693331271
8.7,0.875,1.6345722338923
8.7,0.9375,2.40597987702876
8.7,1,3.11899116295526
8.7,1.0625,3.75592960660729
8.7,1.125,4.30101407675363
8.7,1.1875,4.74074282718578
8.7,1.25,5.06422184811
8.7,1.3125,5.26343056584595
8.7,1.375,5.33341702487836
8.7,1.4375,5.27241816525181
8.7,1.5,5.08190196188362
8.7,1.5625,4.76653016032383
8.7,1.625,4.334042738664
8.7,1.6875,3.79506661653207
8.7,1.75,3.16285349830492
8.7,1.8125,2.45295322930052
8.7,1.875,1.68283029549247
8.7,1.9375,0.871433892568615
8.7,2,0.038730786208757
8.7,2.0625,-0.794786323739431
8.7,2.125,-1.60860363995881
8.7,2.1875,-2.38269162775125
8.7,2.25,-3.09799801183158
8.7,2.3125,-3.73691725244526
8.7,2.375,-4.28372415275491
8.7,2.4375,-4.72496097384735
8.7,2.5,-5.049768908147
9,0,-1.74899
9,0.0625,-3.21522235999039
9,0.125,-4.68145959277667
9,0.1875,-4.76651088467507
9,0.25,-4.56149586515238
9,0.3125,-4.20006667137498
9,0.375,-3.7158317182912
9,0.4375,-3.12910721076224
9,0.5,-2.45829462193967
9,0.5625,-1.72208626640255
9,0.625,-0.939926210960175
9,0.6875,-0.13193056303308
9,0.75,0.681414924261747
9,0.8125,1.47965820439141
9,0.875,2.24282776306981
9,0.9375,2.95189075961617
9,1,3.58919991649969
9,1.0625,4.13891409382302
9,1.125,4.58737868716095
9,1.1875,4.92345452629881
9,1.25,5.13878747065933
9,1.3125,5.2280100595047
9,1.375,5.1888709806656
9,1.4375,5.0222883315991
9,1.5,4.73232546231036
9,1.5625,4.326089322928
9,1.625,3.81355454876674
9,1.6875,3.20731747078877
9,1.75,2.52228446824192
9,1.8125,1.77530523250157
9,1.875,0.98475680432286
9,1.9375,0.170091151577361
9,2,-0.648644212901446
9,2.0625,-1.45130027808225
9,2.125,-2.21812260078469
9,2.1875,-2.93023808088223
9,2.25,-3.57011969459682
9,2.3125,-4.12201839297216
9,2.375,-4.5723506066421
9,2.4375,-4.91003321762668
9,2.5,-5.12675632788701
9.3,0,-12.411
9.3,0.0625,-8.80824913007928
9.3,0.125,-5.20547811930533
9.3,0.1875,-4.52948070366261
9.3,0.25,-4.06109249448808
9.3,0.3125,-3.52617727223755
9.3,0.375,-2.90547193629122
9.3,0.4375,-2.21034826958038
9.3,0.5,-1.45779169174448
9.3,0.5625,-0.666763307760894
9.3,0.625,0.142799248415389
9.3,0.6875,0.950571334319389
9.3,0.75,1.73634907991767
9.3,0.8125,2.48053568764429
9.3,0.875,3.16460987087804
9.3,0.9375,3.77157054136989
9.3,1,4.28634603405203
9.3,1.0625,4.6961585854443
9.3,1.125,4.9908335438301
9.3,1.1875,5.16304607420728
9.3,1.25,5.20849848368663
9.3,1.3125,5.12602375138022
9.3,1.375,4.9176123825279
9.3,1.4375,4.58836211094299
9.3,1.5,4.14635114839863
9.3,1.5625,3.60243848217334
9.3,1.625,2.96999566648508
9.3,1.6875,2.26457711760327
9.3,1.75,1.50353659506988
9.3,1.8125,0.705599437082417
9.3,1.875,-0.10959866173248
9.3,1.9375,-0.921995547737903
9.3,2,-1.71159678842015
9.3,2.0625,-2.45896813061775
9.3,2.125,-3.14571421506253
9.3,2.1875,-3.75493170883065
9.3,2.25,-4.27162553752111
9.3,2.3125,-4.68307825864946
9.3,2.375,-4.97916328143996
9.3,2.4375,-5.15259426514833
9.3,2.5,-5.1991046104067
9.6,0,-21.4709
9.6,0.0625,-13.5242277779591
9.6,0.125,-5.57754636286811
9.6,0.1875,-4.36801028926653
9.6,0.25,-3.71898606997019
9.6,0.3125,-3.04555376779537
9.6,0.375,-2.30467014590776
9.6,0.4375,-1.5081662802318
9.6,0.5,-0.674751465750141
9.6,0.5625,0.175290705296543
9.6,0.625,1.02114230212179
9.6,0.6875,1.84204078331621
9.6,0.75,2.61780948318426
9.6,0.8125,3.32936386043411
9.6,0.875,3.95918778228947
9.6,0.9375,4.4917692635247
9.6,1,4.91398560386128
9.6,1.0625,5.21542872653778
9.6,1.125,5.3886628613165
9.6,1.1875,5.42940863893176
9.6,1.25,5.3366490322788
9.6,1.3125,5.11265478305204
9.6,1.375,4.76292873616776
9.6,1.4375,4.2960703862336
9.6,1.5,3.72356423573474
9.6,1.5625,3.05949697133168
9.6,1.625,2.32021061176648
9.6,1.6875,1.52390004958696
9.6,1.75,0.690165013899722
9.6,1.8125,-0.160472613790238
9.6,1.875,-1.00707413533082
9.6,1.9375,-1.82879969090338
9.6,2,-2.60542142527272
9.6,2.0625,-3.31782162693169
9.6,2.125,-3.9484634916112
9.6,2.1875,-4.48182299165129
9.6,2.25,-4.90477115936583
9.6,2.3125,-5.20689734386086
9.6,2.375,-5.38076570476692
9.6,2.4375,-5.42209820439052
9.6,2.5,-5.32988003328716
9.9,0,-28.6337
9.9,0.0625,-17.0767283922743
9.9,0.125,-5.5197884031796
9.9,0.1875,-3.90904235314138
9.9,0.25,-3.15295284266362
9.9,0.3125,-2.41132952148795
9.9,0.375,-1.62098769257028
9.9,0.4375,-0.792999148215731
9.9,0.5,0.0535859496305393
9.9,0.5625,0.898409005680877
9.9,0.625,1.72093667710671
9.9,0.6875,2.50107343742746
9.9,0.75,3.21970037276784
9.9,0.8125,3.85917234297887
9.9,0.875,4.40376866864924
9.9,0.9375,4.84009012466616
9.9,1,5.15739500859904
9.9,1.0625,5.3478671295106
9.9,1.125,5.40681044881354
9.9,1.1875,5.33276613055914
9.9,1.25,5.12754917317962
9.9,1.3125,4.79620417906351
9.9,1.375,4.34688154095617
9.9,1.4375,3.79063687262342
9.9,1.5,3.1411588501964
9.9,1.5625,2.4144323087335
9.9,1.625,1.62834459239323
9.9,1.6875,0.802245107985778
9.9,1.75,-0.043531031044637
9.9,1.8125,-0.888163796105215
9.9,1.875,-1.71086092000645
9.9,1.9375,-2.49136987922255
9.9,2,-3.21047658915866
9.9,2.0625,-3.85047855166117
9.9,2.125,-4.39562072772119
9.9,2.1875,-4.83248360240708
9.9,2.25,-5.15031355556903
9.9,2.3125,-5.34128760719869
9.9,2.375,-5.40070628059491
9.9,2.4375,-5.32710909972631
9.9,2.5,-5.12231072417519
10.2,0,-36.6247
10.2,0.0625,-21.1403547333289
10.2,0.125,-5.65603862687406
10.2,0.1875,-3.54239373760087
10.2,0.25,-2.64291192467419
10.2,0.3125,-1.81204740001711
10.2,0.375,-0.95363040267888
10.2,0.4375,-0.0751953280642785
10.2,0.5,0.80401231855415
10.2,0.5625,1.66306445618885
10.2,0.625,2.48111097400827
10.2,0.6875,3.23815106608696
10.2,0.75,3.91561158757512
10.2,0.8125,4.49684081112129
10.2,0.875,4.96753685731766
10.2,0.9375,5.31610805749282
10.2,1,5.53396441925939
10.2,1.0625,5.61573107644894
10.2,1.125,5.55938282592341
10.2,1.1875,5.36629480310278
10.2,1.25,5.04120928459007
10.2,1.3125,4.59211922383803
10.2,1.375,4.03007165492456
10.2,1.4375,3.36889576087395
10.2,1.5,2.62486244350955
10.2,1.5625,1.81628358815133
10.2,1.625,0.963061210759298
10.2,1.6875,0.0861973291805418
10.2,1.75,-0.792723260613918
10.2,1.8125,-1.65206443809967
10.2,1.875,-2.47067163940916
10.2,1.9375,-3.22839288640211
10.2,2,-3.90657477739517
10.2,2.0625,-4.48852213028077
10.2,2.125,-4.95990900995204
10.2,2.1875,-5.30913134510021
10.2,2.25,-5.52759314745965
10.2,2.3125,-5.60991757683987
10.2,2.375,-5.55407998982005
10.2,2.4375,-5.36145735283528
10.2,2.5,-5.03679461788877
10.5,0,-41.368
10.5,0.0625,-23.4794976055
10.5,0.125,-5.59097395840772
10.5,0.1875,-3.11827630744729
10.5,0.25,-2.09860670359952
10.5,0.3125,-1.20193385053969
10.5,0.375,-0.307262420424768
10.5,0.4375,0.584099994548652
10.5,0.5,1.45575768558733
10.5,0.5625,2.28865965214544
10.5,0.625,3.06356151886686
10.5,0.6875,3.76209276934855
10.5,0.75,4.36746687888376
10.5,0.8125,4.86502454240176
10.5,0.875,5.24266398488812
10.5,0.9375,5.49117796963632
10.5,1,5.60450296510285
10.5,1.0625,5.57988184548024
10.5,1.125,5.41794001744846
10.5,1.1875,5.12267510330063
10.5,1.25,4.70136174974933
10.5,1.3125,4.16437466715915
10.5,1.375,3.52493441676483
10.5,1.4375,2.79878298261346
10.5,1.5,2.00379650509575
10.5,1.5625,1.15954571092298
10.5,1.625,0.286814175231693
10.5,1.6875,-0.592913255738953
10.5,1.75,-1.45797932894426
10.5,1.8125,-2.28708765839428
10.5,1.875,-3.05982700745863
10.5,1.9375,-3.75717392945843
10.5,2,-4.36196111550222
10.5,2.0625,-4.85930010944962
10.5,2.125,-5.23694799509995
10.5,2.1875,-5.48560877251281
10.5,2.25,-5.59916233464452
10.5,2.3125,-5.57481511505173
10.5,2.375,-5.41316896930959
10.5,2.4375,-5.11820629592303
10.5,2.5,-4.69719201709128
10.8,0,-49.2637
10.8,0.0625,-27.3484390475032
10.8,0.125,-5.43319520904899
10.8,0.1875,-2.50768128529926
10.8,0.25,-1.37975462070326
10.8,0.3125,-0.420093838750761
10.8,0.375,0.517193431713886
10.8,0.4375,1.43115456181656
10.8,0.5,2.30447595382682
10.8,0.5625,3.11784524309735
10.8,0.625,3.85243460154119
10.8,0.6875,4.4908765742662
10.8,0.75,5.01790328418065
10.8,0.8125,5.42083049646026
10.8,0.875,5.68993035765186
10.8,0.9375,5.81870650792192
10.8,1,5.80407582906622
10.8,1.0625,5.64645816634703
10.8,1.125,5.34977496794009
10.8,1.1875,4.92135865993927
10.8,1.25,4.37177617762427
10.8,1.3125,3.71457152196028
10.8,1.375,2.96593422141965
10.8,1.4375,2.14430203588179
10.8,1.5,1.26990793306094
10.8,1.5625,0.364282562814257
10.8,1.625,-0.550275404395029
10.8,1.6875,-1.45124799530963
10.8,1.75,-2.31645215850239
10.8,1.8125,-3.1245858124162
10.8,1.875,-3.85575222641437
10.8,1.9375,-4.49194988843518
10.8,2,-5.01751569163515
10.8,2.0625,-5.41951056032152
10.8,2.125,-5.68803804306252
10.8,2.1875,-5.81648799428563
10.8,2.25,-5.8016992941754
10.8,2.3125,-5.64403772023508
10.8,2.375,-5.34738692509836
10.8,2.4375,-4.91905281306377
10.8,2.5,-4.36958365059891
11.1,0,-49.4417
11.1,0.0625,-27.1341349720584
11.1,0.125,-4.82656861399212
11.1,0.1875,-1.9386079630406
11.1,0.25,-0.852878623174086
11.1,0.3125,0.0630604213272662
11.1,0.375,0.947893827330275
11.1,0.4375,1.79890893750684
11.1,0.5,2.59948392780127
11.1,0.5625,3.33195993705586
11.1,0.625,3.97957756100444
11.1,0.6875,4.52723476519273
11.1,0.75,4.96201780716424
11.1,0.8125,5.27361382416654
11.1,0.875,5.4546242143867
11.1,0.9375,5.50078558441984
11.1,1,5.41109997328429
11.1,1.0625,5.18787601649532
11.1,1.125,4.83668372410196
11.1,1.1875,4.36622486223743
11.1,1.25,3.78812415267957
11.1,1.3125,3.11664670438684
11.1,1.375,2.36834965148397
11.1,1.4375,1.56167600075204
11.1,1.5,0.716502313575857
11.1,1.5625,-0.146350092111003
11.1,1.625,-1.00562679879593
11.1,1.6875,-1.8401632792295
11.1,1.75,-2.62940541825587
11.1,1.8125,-3.35391570793175
11.1,1.875,-3.9958511157987
11.1,1.9375,-4.53940255748337
11.1,2,-4.97118414202201
11.1,2.0625,-5.28056226137295
11.1,2.125,-5.45991788533887
11.1,2.1875,-5.50483353389096
11.1,2.25,-5.41420249980658
11.1,2.3125,-5.19025566739165
11.1,2.375,-4.83850689069998
11.1,2.4375,-4.36761690123396
11.1,2.5,-3.78918022925004
11.4,0,-53.1113
11.4,0.0625,-28.6459041469714
11.4,0.125,-4.18053841385217
11.4,0.1875,-1.07565876395841
11.4,0.25,0.0360043166589867
11.4,0.3125,0.939878213051982
11.4,0.375,1.78840476139937
11.4,0.4375,2.58116444470105
11.4,0.5,3.30328902112773
11.4,0.5625,3.93922550811972
11.4,0.625,4.47471882132507
11.4,0.6875,4.89752965999502
11.4,0.75,5.1979035049807
11.4,0.8125,5.36890926453356
11.4,0.875,5.40667163707256
11.4,0.9375,5.31050641913912
11.4,1,5.08296375793842
11.4,1.0625,4.72978323476658
11.4,1.125,4.25976490268979
11.4,1.1875,3.68456131073002
11.4,1.25,3.01839679913405
11.4,1.3125,2.2777217529554
11.4,1.375,1.48081086711048
11.4,1.4375,0.647315596214481
11.4,1.5,-0.202217871747494
11.4,1.5625,-1.04685315853793
11.4,1.625,-1.86577817561444
11.4,1.6875,-2.63881675685682
11.4,1.75,-3.34692487240828
11.4,1.8125,-3.97265907522376
11.4,1.875,-4.50060562969832
11.4,1.9375,-4.91775977870078
11.4,2,-5.21384572872286
11.4,2.0625,-5.38156951363246
11.4,2.125,-5.41679843499899
11.4,2.1875,-5.31866271615587
11.4,2.25,-5.08957685463493
11.4,2.3125,-4.7351800639386
11.4,2.375,-4.26419739746934
11.4,2.4375,-3.68822483032993
11.4,2.5,-3.02144372115913
11.7,0,-54.7823
11.7,0.0625,-29.0208651981804
11.7,0.125,-3.25938674426946
11.7,0.1875,-0.0429542349716561
11.7,0.25,1.0440288436591
11.7,0.3125,1.88835679635292
11.7,0.375,2.65329222936767
11.7,0.4375,3.34100397539436
11.7,0.5,3.93905521958949
11.7,0.5625,4.43486573370209
11.7,0.625,4.81763114210048
11.7,0.6875,5.07891221058017
11.7,0.75,5.21298298545159
11.7,0.8125,5.2170572698554
11.7,0.875,5.09141400105405
11.7,0.9375,4.83942921574425
11.7,1,4.46751987424474
11.7,1.0625,3.98500472786439
11.7,1.125,3.40388831316172
11.7,1.1875,2.7385749907637
11.7,1.25,2.00552122763204
11.7,1.3125,1.22283550267636
11.7,1.375,0.40983616634263
11.7,1.4375,-0.413421417357537
11.7,1.5,-1.22663661906113
11.7,1.5625,-2.0097617642016
11.7,1.625,-2.74349463624255
11.7,1.6875,-3.40975275370009
11.7,1.75,-3.99211788756074
11.7,1.8125,-4.47623988832805
11.7,1.875,-4.85018939028991
11.7,1.9375,-5.10475141674495
11.7,2,-5.23365182916529
11.7,2.0625,-5.23371173826493
11.7,2.125,-5.10492548006712
11.7,2.1875,-4.85046068056176
11.7,2.25,-4.4765801646632
11.7,2.3125,-3.99248757764869
11.7,2.375,-3.41010075445014
11.7,2.4375,-2.74375815294711
11.7,2.5,-2.00986577916649
12,0,-54.6163
12,0.0625,-28.620654772851
12,0.125,-2.62503038226418
12,0.1875,0.62461687243669
12,0.25,1.69051729427491
12,0.3125,2.48552293100268
12,0.375,3.18166811702272
12,0.4375,3.78573315688452
12,0.5,4.28855130926276
12,0.5625,4.680381511016
12,0.625,4.95316262838435
12,0.6875,5.1012131057407
12,0.75,5.12159043794245
12,0.8125,5.01428440316392
12,0.875,4.78228942893147
12,0.9375,4.43157569940492
12,1,3.9709710532766
12,1.0625,3.41196266251985
12,1.125,2.76842715828208
12,1.1875,2.05629781756763
12,1.25,1.29317854760625
12,1.3125,0.49791489842976
12,1.375,-0.309866670394982
12,1.4375,-1.11023969754872
12,1.5,-1.88346657986251
12,1.5625,-2.61048317515302
12,1.625,-3.27336726850744
12,1.6875,-3.855779034157
12,1.75,-4.34336275646406
12,1.8125,-4.72409988116909
12,1.875,-4.98860453478043
12,1.9375,-5.13035433012318
12,2,-5.14585075861729
12,2.0625,-5.03470509129418
12,2.125,-4.79964785166563
12,2.1875,-4.44646138515466
12,2.25,-3.9838374309559
12,2.3125,-3.42316297313626
12,2.375,-2.77823979004378
12,2.4375,-2.06494457361715
