"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
0.3,2.375,-13.5828152762471
0.3,2.4375,-11.2474649526266
0.3,2.5,-8.6353106215394
0.6,0,-167.108
0.6,0.0625,-91.5357012124704
0.6,0.125,-15.9636872448633
0.6,0.1875,-0.951985522154239
0.6,0.25,3.95381016353758
0.6,0.3125,7.04031791437867
0.6,0.375,9.63489773086428
0.6,0.4375,11.9155304125871
0.6,0.5,13.8726447320255
0.6,0.5625,15.4702308983692
0.6,0.625,16.6740925532687
0.6,0.6875,17.4576767073804
0.6,0.75,17.8038376899319
0.6,0.8125,17.705625626184
0.6,0.875,17.1666392890686
0.6,0.9375,16.2010500130413
0.6,1,14.8333287445409
0.6,1.0625,13.0976966273251
0.6,1.125,11.0373203252735
0.6,1.1875,8.70327653906803
0.6,1.25,6.15331447035672
0.6,1.3125,3.45044873796374
0.6,1.375,0.661418914150072
0.6,1.4375,-2.14494540706547
0.6,1.5,-4.89941298739482
0.6,1.5625,-7.53405070580547
0.6,1.625,-9.98389246548868
0.6,1.6875,-12.1885358635231
0.6,1.75,-14.0936271359274
0.6,1.8125,-15.6521976580846
0.6,1.875,-16.8258189305651
0.6,1.9375,-17.5855476439664
0.6,2,-17.9126373209292
0.6,2.0625,-17.7989991485887
0.6,2.125,-17.2474004568718
0.6,2.1875,-16.2713960473362
0.6,2.25,-14.8949939447519
0.6,2.3125,-13.1520638695909
0.6,2.375,-11.0855029165323
0.6,2.4375,-8.7461790150929
0.6,2.5,-6.19167814352713
0.9,0,-162.169
0.9,0.0625,-87.228552490515
0.9,0.125,-12.2885710353013
0.9,0.1875,2.35165023462543
0.9,0.25,6.91856980871999
0.9,0.3125,9.62878154764466
0.9,0.375,11.7968738361613
0.9,0.4375,13.6043603424859
0.9,0.5,15.0503981931298
0.9,0.5625,16.1099903114545
0.9,0.625,16.7612402415254
0.9,0.6875,16.9906163088602
0.9,0.75,16.7942616256871
0.9,0.8125,16.1783738596024
0.9,0.875,15.1591812881762
0.9,0.9375,13.7626210870119
0.9,1,12.02375395429
0.9,1.0625,9.98593931508036
0.9,1.125,7.69979618015288
0.9,1.1875,5.221978304847
0.9,1.25,2.61379561508321
0.9,1.3125,-0.0602827319550045
0.9,1.375,-2.7342059059002
0.9,1.4375,-5.34196003329661
0.9,1.5,-7.81918756837238
0.9,1.5625,-10.1047671078989
0.9,1.625,-12.1423145215571
0.9,1.6875,-13.8815681938831
0.9,1.75,-15.2796241140238
0.9,1.8125,-16.301990250198
0.9,1.875,-16.9234342025234
0.9,1.9375,-17.1286031316491
0.9,2,-16.9124006375132
0.9,2.0625,-16.2801113710731
0.9,2.125,-15.2472700816659
0.9,2.1875,-13.8392784442487
0.9,2.25,-12.0907790621547
0.9,2.3125,-10.0448020012005
0.9,2.375,-7.75170480680405
0.9,2.4375,-5.26793223257219
0.9,2.5,-2.65462608988843
1.2,0,-161.254
1.2,0.0625,-85.532501189576
1.2,0.125,-9.8108101264453
1.2,0.1875,5.00600189356777
1.2,0.25,9.5480697885892
1.2,0.3125,12.1183253764195
1.2,0.375,14.0591779935688
1.2,0.4375,15.567980218798
1.2,0.5,16.6567730410189
1.2,0.5625,17.3126457546554
1.2,0.625,17.525671875533
1.2,0.6875,17.2943906968597
1.2,0.75,16.6271165478569
1.2,0.8125,15.5421948448088
1.2,0.875,14.0677843592762
1.2,0.9375,12.2413049601034
1.2,1,10.1086078964881
1.2,1.0625,7.72290878602125
1.2,1.125,5.14352043368009
1.2,1.1875,2.43442309874081
1.2,1.25,-0.337288537931754
1.2,1.3125,-3.10304084250982
1.2,1.375,-5.79445725142957
1.2,1.4375,-8.34503231361896
1.2,1.5,-10.6917619012644
1.2,1.5625,-12.7766887044126
1.2,1.625,-14.5483247345671
1.2,1.6875,-15.9629154299322
1.2,1.75,-16.9855140435643
1.2,1.8125,-17.5908397004867
1.2,1.875,-17.7638979334822
1.2,1.9375,-17.500348197667
1.2,2,-16.806609414065
1.2,2.0625,-15.6997007336657
1.2,2.125,-14.2068215193122
1.2,2.1875,-12.3646807711771
1.2,2.25,-10.2185925387153
1.2,2.3125,-7.82135952782947
1.2,2.375,-5.23197242791714
1.2,2.4375,-2.51415688511152
1.2,2.5,0.265195986256445
1.5,0,-152.269
1.5,0.0625,-79.7720407690015
1.5,0.125,-7.27539317854033
1.5,0.1875,6.68246907003435
1.5,0.25,10.8224953893582
1.5,0.3125,13.0671338619593
1.5,0.375,14.685223931687
1.5,0.4375,15.8632999376162
1.5,0.5,16.6165019359145
1.5,0.5625,16.9386155723612
1.5,0.625,16.8274370590058
1.5,0.6875,16.2893753136928
1.5,0.75,15.3403241267588
1.5,0.8125,14.0056339935739
1.5,0.875,12.3196819182377
1.5,0.9375,10.3251512002826
1.5,1,8.07206840112301
1.5,1.0625,5.61663450680563
1.5,1.125,3.0198868948972
1.5,1.1875,0.346230123323907
1.5,1.25,-2.33812480964155
1.5,1.3125,-4.96677187405653
1.5,1.375,-7.47473081959302
1.5,1.4375,-9.80003621792853
1.5,1.5,-11.8852546976686
1.5,1.5625,-13.6788925980026
1.5,1.625,-15.136658696964
1.5,1.6875,-16.2225506770807
1.5,1.75,-16.9097383878421
1.5,1.8125,-17.1812218626983
1.5,1.875,-17.030247805235
1.5,1.9375,-16.4604741671908
1.5,2,-15.4858786824193
1.5,2.0625,-14.1304135355316
1.5,2.125,-12.4274146460219
1.5,2.1875,-10.4187800303349
1.5,2.25,-8.15393748436547
1.5,2.3125,-5.68862696180026
1.5,2.375,-3.08352760377313
1.5,2.4375,-0.4027632343239
1.5,2.5,2.28767692087053
1.8,0,-133.578
1.8,0.0625,-68.5482721356928
1.8,0.125,-3.51819715513112
1.8,0.1875,8.6487848032738
1.8,0.25,12.0559320272319
1.8,0.3125,13.755968938822
1.8,0.375,14.8630003325569
1.8,0.4375,15.5427552636174
1.8,0.5,15.8145656735243
1.8,0.5625,15.6810798114371
1.8,0.625,15.1496277565929
1.8,0.6875,14.2358123963212
1.8,0.75,12.9639398732435
1.8,0.8125,11.3666880129657
1.8,0.875,9.4844358382773
1.8,0.9375,7.36435367998728
1.8,1,5.05929946846944
1.8,1.0625,2.62655816787239
1.8,1.125,0.126460923064532
1.8,1.1875,-2.37907866280638
1.8,1.25,-4.82807274787261
1.8,1.3125,-7.15997337299975
1.8,1.375,-9.31715388564933
1.8,1.4375,-11.2463207084965
1.8,1.5,-12.8998200090558
1.8,1.5625,-14.2368065809381
1.8,1.625,-15.2242461346983
1.8,1.6875,-15.8377258718371
1.8,1.75,-16.0620532989913
1.8,1.8125,-15.8916285339238
1.8,1.875,-15.3305806102876
1.8,1.9375,-14.3926646266719
1.8,2,-13.1009218826761
1.8,2.0625,-11.4871118147636
1.8,2.125,-9.59092909440071
1.8,2.1875,-7.45902569835432
1.8,2.25,-5.14386158793078
1.8,2.3125,-2.70241254177448
1.8,2.375,-0.194766851282932
1.8,2.4375,2.31735462976341
1.8,2.5,4.77211849264259
2.1,0,-102.479
2.1,0.0625,-50.8912478987036
2.1,0.125,0.696917504675013
2.1,0.1875,10.1773307211979
2.1,0.25,12.670711521106
2.1,0.3125,13.7412463671304
2.1,0.375,14.2667680814474
2.1,0.4375,14.3856874988889
2.1,0.5,14.1245314383516
2.1,0.5625,13.498254636912
2.1,0.625,12.5264221728812
2.1,0.6875,11.2356874731763
2.1,0.75,9.65982176283905
2.1,0.8125,7.83913557126479
2.1,0.875,5.81962499832856
2.1,0.9375,3.65193037885565
2.1,1,1.39015287560248
2.1,1.0625,-0.909431751553577
2.1,1.125,-3.18972577511581
2.1,1.1875,-5.3941906685306
2.1,1.25,-7.46822106777726
2.1,1.3125,-9.36047542686537
2.1,1.375,-11.0241297982077
2.1,1.4375,-12.4180226995479
2.1,1.5,-13.5076623995227
2.1,1.5625,-14.2660714477309
2.1,1.625,-14.6744469714449
2.1,1.6875,-14.722620762197
2.1,1.75,-14.4093070975621
2.1,1.8125,-13.7421324906288
2.1,1.875,-12.7374462573913
2.1,1.9375,-11.4199166548913
2.1,2,-9.8219223333542
2.1,2.0625,-7.98275413800117
2.1,2.125,-5.9476469506721
2.1,2.1875,-3.76666509957054
2.1,2.25,-1.49346913079361
2.1,2.3125,0.816006022911716
2.1,2.375,3.1049287098157
2.1,2.4375,5.31697035937207
2.1,2.5,7.39769270298105
2.4,0,-107.465
2.4,0.0625,-53.2358915490058
2.4,0.125,0.993715996259998
2.4,0.1875,10.9408012133097
2.4,0.25,13.5340250793009
2.4,0.3125,14.6245523567875
2.4,0.375,15.1374561164543
2.4,0.4375,15.2200672833679
2.4,0.5,14.9016529733763
2.4,0.5625,14.1990662070248
2.4,0.625,13.1338909268684
2.4,0.6875,11.7351054111367
2.4,0.75,10.0391275945354
2.4,0.8125,8.08919938340483
2.4,0.875,5.93447240993566
2.4,0.9375,3.62889321424984
2.4,1,1.22993967897548
2.4,1.0625,-1.20274874632779
2.4,1.125,-3.60880719494935
2.4,1.1875,-5.92860793453967
2.4,1.25,-8.10471110675924
2.4,1.3125,-10.0832659042966
2.4,1.375,-11.8153265792167
2.4,1.4375,-13.2580499013426
2.4,1.5,-14.3757442075606
2.4,1.5625,-15.1407434322096
2.4,1.625,-15.5340847040555
2.4,1.6875,-15.5459722520365
2.4,1.75,-15.1760162128963
2.4,1.8125,-14.4332402437395
2.4,1.875,-13.3358577536498
2.4,1.9375,-11.9108220638655
2.4,2,-10.1931616185135
2.4,2.0625,-8.22511656345548
2.4,2.125,-6.05509783927792
2.4,2.1875,-3.73649446543571
2.4,2.25,-1.32635839785265
2.4,2.3125,1.11600081413317
2.4,2.375,3.53047685270481
2.4,2.4375,5.857646961567
2.4,2.5,8.04023550687138
2.7,0,-88.6631
2.7,0.0625,-41.9626481602939
2.7,0.125,4.73784184535077
2.7,0.1875,13.1058638396419
2.7,0.25,15.085900858178
2.7,0.3125,15.6947357675006
2.7,0.375,15.7260123653844
2.7,0.4375,15.3150568362601
2.7,0.5,14.4996177323537
2.7,0.5625,13.3084879675878
2.7,0.625,11.7754953359503
2.7,0.6875,9.94138284486736
2.7,0.75,7.85349177478547
2.7,0.8125,5.56487462712844
2.7,0.875,3.13314715024691
2.7,0.9375,0.61917324708759
2.7,1,-1.9143623721443
2.7,1.0625,-4.40444731228631
2.7,1.125,-6.78925672036481
2.7,1.1875,-9.00964906731519
2.7,1.25,-11.0106027013411
2.7,1.3125,-12.7425558732423
2.7,1.375,-14.1626158542104
2.7,1.4375,-15.2356064417998
2.7,1.5,-15.9349274415914
2.7,1.5625,-16.2432043095539
2.7,1.625,-16.152711874452
2.7,1.6875,-15.6655611608648
2.7,1.75,-14.793644742915
2.7,1.8125,-13.5583417186683
2.7,1.875,-11.9899895038631
2.7,1.9375,-10.1271352845564
2.7,2,-8.01558568950762
2.7,2.0625,-5.70727782760249
2.7,2.125,-3.25899950907972
2.7,2.1875,-0.730990254779084
2.7,2.25,1.81454263341064
2.7,2.3125,4.31495641167955
2.7,2.375,6.70871576307035
2.7,2.4375,8.93690845695987
2.7,2.5,10.944696278201
3,0,-78.798
3,0.0625,-35.3473059196706
3,0.125,8.10340480177385
3,0.1875,15.7415162374055
3,0.25,17.3030940862302
3,0.3125,17.5039177872987
3,0.375,17.1016443228157
3,0.4375,16.2332093399973
3,0.5,14.944265118755
3,0.5625,13.2732433604555
3,0.625,11.2643814128252
3,0.6875,8.9691334540556
3,0.75,6.44547430271823
3,0.8125,3.75667118281723
3,0.875,0.969827241956655
3,0.9375,-1.84570839560896
3,1,-4.62000689692766
3,1.0625,-7.28425269912944
3,1.125,-9.77241750960333
3,1.1875,-12.0228708554193
3,1.25,-13.9798862326408
3,1.3125,-15.5950044356461
3,1.375,-16.8282198624578
3,1.4375,-17.648960075801
3,1.5,-18.036834138464
3,1.5625,-17.9821310604814
3,1.625,-17.4860559079927
3,1.6875,-16.5606976361501
3,1.75,-15.2287293000206
3,1.8125,-13.5228480283987
3,1.875,-11.4849683516648
3,1.9375,-9.16518892604261
3,2,-6.62055772678346
3,2.0625,-3.91366650749373
3,2.125,-1.11110869284931
3,2.1875,1.7181610904723
3,2.25,4.50452548041521
3,2.3125,7.17941914607528
3,2.375,9.67701755833339
3,2.4375,11.9358582625636
3,2.5,13.9003545848133
3.3,0,-52.5573
3.3,0.0625,-20.6054132662084
3.3,0.125,11.3464733963012
3.3,0.1875,16.8560572254258
3.3,0.25,17.7099376536468
3.3,0.3125,17.4096671003374
3.3,0.375,16.5369124032973
3.3,0.4375,15.2123083388415
3.3,0.5,13.4893675998995
3.3,0.5625,11.4174483340766
3.3,0.625,9.05130734289822
3.3,0.6875,6.45177583654782
3.3,0.75,3.68477910461088
3.3,0.8125,0.819925083711816
3.3,0.875,-2.07108738458896
3.3,0.9375,-4.91615231196517
3.3,1,-7.64447459074093
3.3,1.0625,-10.1882714368783
3.3,1.125,-12.4844111103562
3.3,1.1875,-14.4759442907327
3.3,1.25,-16.1134892078586
3.3,1.3125,-17.3564343976464
3.3,1.375,-18.173928511482
3.3,1.4375,-18.5456319382849
3.3,1.5,-18.462211339617
3.3,1.5625,-17.9255645720143
3.3,1.625,-16.9487698434914
3.3,1.6875,-15.5557604736602
3.3,1.75,-13.7807329491021
3.3,1.8125,-11.6673026781262
3.3,1.875,-9.26742831652398
3.3,1.9375,-6.64013083314837
3.3,2,-3.8500388977959
3.3,2.0625,-0.965796682903216
3.3,2.125,1.94162750883287
3.3,2.1875,4.80068932348661
3.3,2.25,7.54103068095818
3.3,2.3125,10.0952128195824
3.3,2.375,12.4003772943434
3.3,2.4375,14.3997941093804
3.3,2.5,16.0442591147362
3.6,0,-15.4463
3.6,0.0625,-0.282045803778429
3.6,0.125,14.8821919048115
3.6,0.1875,17.1947432834163
3.6,0.25,17.0170659720861
3.6,0.3125,16.0548985474715
3.6,0.375,14.6148768489267
3.6,0.4375,12.7834418269296
3.6,0.5,10.6177412493937
3.6,0.5625,8.17588611529096
3.6,0.625,5.52091955374171
3.6,0.6875,2.72033148638228
3.6,0.75,-0.15529528175448
3.6,0.8125,-3.03387808729668
3.6,0.875,-5.84351879740895
3.6,0.9375,-8.5142114498756
3.6,1,-10.9795210501008
3.6,1.0625,-13.178186422754
3.6,1.125,-15.055604211611
3.6,1.1875,-16.5651548655929
3.6,1.25,-17.669336438491
3.6,1.3125,-18.3406770632378
3.6,1.375,-18.5624027900716
3.6,1.4375,-18.3288438346454
3.6,1.5,-17.6455687414353
3.6,1.5625,-16.5292428569415
3.6,1.625,-15.0072144207176
3.6,1.6875,-13.1168381715476
3.6,1.75,-10.9045532162387
3.6,1.8125,-8.42473741129121
3.6,1.875,-5.73836682780653
3.6,1.9375,-2.9115128226394
3.6,2,-0.0137139529715732
3.6,2.0625,2.88373727820206
3.6,2.125,5.70955074693637
3.6,2.1875,8.39419491318011
3.6,2.25,10.8716094811987
3.6,2.3125,13.08083261678
3.6,2.375,14.9675024942627
3.6,2.4375,16.4851962877048
3.6,2.5,17.59657360511
3.9,0,15.9779
3.9,0.0625,16.9242100037532
3.9,0.125,17.8705505122247
3.9,0.1875,17.5432786492141
3.9,0.25,16.5383747998909
3.9,0.3125,15.0437806532598
3.9,0.375,13.1396549326841
3.9,0.4375,10.8868491569968
3.9,0.5,8.34719800398238
3.9,0.5625,5.58710004648504
3.9,0.625,2.67723124682279
3.9,0.6875,-0.308725520576665
3.9,0.75,-3.29567082790077
3.9,0.8125,-6.20880664413282
3.9,0.875,-8.97539278862132
3.9,0.9375,-11.5264795911665
3.9,1,-13.798564296386
3.9,1.0625,-15.7351246258943
3.9,1.125,-17.2879882178027
3.9,1.1875,-18.4185019171665
3.9,1.25,-19.0984705661785
3.9,1.3125,-19.3108411118921
3.9,1.375,-19.0501145231056
3.9,1.4375,-18.3224747822213
3.9,1.5,-17.145631430393
3.9,1.5625,-15.5483792917523
3.9,1.625,-13.5698859449478
3.9,1.6875,-11.2587244376718
3.9,1.75,-8.67167480835768
3.9,1.8125,-5.87232398515977
3.9,1.875,-2.92949829851288
3.9,1.9375,0.0844326544184983
3.9,2,3.09533926077747
3.9,2.0625,6.02915829830378
3.9,2.125,8.81371751932076
3.9,2.1875,11.3805135711584
3.9,2.25,13.6663994848599
3.9,2.3125,15.6151401688697
3.9,2.375,17.1787976192336
3.9,2.4375,18.3189118086287
3.9,2.5,19.0074480924978
4.2,0,46.2377
4.2,0.0625,32.2585259017804
4.2,0.125,18.2793070743473
4.2,0.1875,15.1154702108632
4.2,0.25,13.2814265316824
4.2,0.3125,11.3693789609082
4.2,0.375,9.20675275355894
4.2,0.4375,6.81476334529207
4.2,0.5,4.24866992411888
4.2,0.5625,1.57211934648673
4.2,0.625,-1.14810668768336
4.2,0.6875,-3.84425816355686
4.2,0.75,-6.44932535362501
4.2,0.8125,-8.8986630462322
4.2,0.875,-11.1315547198809
4.2,0.9375,-13.0926855376353
4.2,1,-14.7334883919827
4.2,1.0625,-16.0133277715495
4.2,1.125,-16.9004913949619
4.2,1.1875,-17.3729643699582
4.2,1.25,-17.4189661019679
4.2,1.3125,-17.0372362836092
4.2,1.375,-16.2370628119407
4.2,1.4375,-15.038050521484
4.2,1.5,-13.4696364241582
4.2,1.5625,-11.570363118172
4.2,1.625,-9.38692859769236
4.2,1.6875,-6.97303488550963
4.2,1.75,-4.38806515657432
4.2,1.8125,-1.69562043797564
4.2,1.875,1.03804696980544
4.2,1.9375,3.74566550314647
4.2,2,6.36060127043559
4.2,2.0625,8.8184990994647
4.2,2.125,11.0588677663879
4.2,2.1875,13.026569609476
4.2,2.25,14.6731785563033
4.2,2.3125,15.9581727820731
4.2,2.375,16.8499327006341
4.2,2.4375,17.3265197069806
4.2,2.5,17.3762165552651
4.5,0,64.9867
4.5,0.0625,41.693855882629
4.5,0.125,18.4010270763699
4.5,0.1875,13.6359615520258
4.5,0.25,11.4362796492993
4.5,0.3125,9.3812494532029
4.5,0.375,7.14491667485503
4.5,0.4375,4.7279647310498
4.5,0.5,2.18411839480183
4.5,0.5625,-0.423001919679076
4.5,0.625,-3.02765589282658
4.5,0.6875,-5.56440866641098
4.5,0.75,-7.9697694027188
4.5,0.8125,-10.1836944733796
4.5,0.875,-12.1510126925371
4.5,0.9375,-13.8227449084257
4.5,1,-15.1572821322453
4.5,1.0625,-16.1213898850918
4.5,1.125,-16.6910116751505
4.5,1.1875,-16.8518502525369
4.5,1.25,-16.5997111839463
4.5,1.3125,-15.9405996641862
4.5,1.375,-14.8905675237758
4.5,1.4375,-13.4753139590466
4.5,1.5,-11.729549487424
4.5,1.5625,-9.696138619418
4.5,1.625,-7.42504222690339
4.5,1.6875,-4.97208553825456
4.5,1.75,-2.39758203232595
4.5,1.8125,0.235152954876168
4.5,1.875,2.86136234788749
4.5,1.9375,5.41644279096727
4.5,2,7.83753619982457
4.5,2.0625,10.0650782258978
4.5,2.125,12.0442655303033
4.5,2.1875,13.7264057563136
4.5,2.25,15.0701169409093
4.5,2.3125,16.0423469040786
4.5,2.375,16.6191874370596
4.5,2.4375,16.7864633456166
4.5,2.5,16.5400817382982
4.8,0,73.4423
4.8,0.0625,45.5366081973414
4.8,0.125,17.630885955997
4.8,0.1875,11.869505194472
4.8,0.25,9.36648207842956
4.8,0.3125,7.19731007951833
4.8,0.375,4.94341814559384
4.8,0.4375,2.58411885264822
4.8,0.5,0.164408134705943
4.8,0.5625,-2.25880855089069
4.8,0.625,-4.6266346687076
4.8,0.6875,-6.88109360689432
4.8,0.75,-8.96684662952593
4.8,0.8125,-10.8326329849736
4.8,0.875,-12.4325621291105
4.8,0.9375,-13.7272593446499
4.8,1,-14.684844763145
4.8,1.0625,-15.2817248610144
4.8,1.125,-15.5031779298778
4.8,1.1875,-15.3437198105386
4.8,1.25,-14.8072414562151
4.8,1.3125,-13.9069148691331
4.8,1.375,-12.6648700228192
4.8,1.4375,-11.1116510474365
4.8,1.5,-9.28546469076102
4.8,1.5625,-7.23124005463119
4.8,1.625,-4.99952269103403
4.8,1.6875,-2.64523013168705
4.8,1.75,-0.226299792322309
4.8,1.8125,2.19773757335533
4.8,1.875,4.56722369520315
4.8,1.9375,6.82384181149578
4.8,2,8.91205264752992
4.8,2.0625,10.78046205279
4.8,2.125,12.3830865230628
4.8,2.1875,13.6804855983864
4.8,2.25,14.6407330564175
4.8,2.3125,15.2402031222744
4.8,2.375,15.4641523388536
4.8,2.4375,15.3070825868915
4.8,2.5,14.7728766326562
5.1,0,96.4995
5.1,0.0625,57.684809163799
5.1,0.125,18.8700708977794
5.1,0.1875,11.0395625607875
5.1,0.25,7.92660396391101
5.1,0.3125,5.42090490853936
5.1,0.375,2.91648121431583
5.1,0.4375,0.365684930683744
5.1,0.5,-2.18815242678232
5.1,0.5625,-4.68647433540113
5.1,0.625,-7.06914525161662
5.1,0.6875,-9.27809209566862
5.1,0.75,-11.2592095873365
5.1,0.8125,-12.9638456029594
5.1,0.875,-14.3500691509206
5.1,0.9375,-15.383741117788
5.1,1,-16.0393769552505
5.1,1.0625,-16.3007872992687
5.1,1.125,-16.1614842220669
5.1,1.1875,-15.624845511539
5.1,1.25,-14.704033976937
5.1,1.3125,-13.4216747182046
5.1,1.375,-11.8092987193023
5.1,1.4375,-9.90656661777442
5.1,1.5,-7.7602921948024
5.1,1.5625,-5.42328950364059
5.1,1.625,-2.95307217871721
5.1,1.6875,-0.410437045892076
5.1,1.75,2.14203317090525
5.1,1.8125,4.64151109453948
5.1,1.875,7.02647194540783
5.1,1.9375,9.23820873165934
5.1,2,11.2222779576606
5.1,2.0625,12.9298404719988
5.1,2.125,14.3188641407908
5.1,2.1875,15.3551590138759
5.1,2.25,16.013219333918
5.1,2.3125,16.2768516447622
5.1,2.375,16.1395737067096
5.1,2.4375,15.604774153854
5.1,2.5,14.6856291644275
5.4,0,121.033
5.4,0.0625,69.8412626218977
5.4,0.125,18.6492752835324
5.4,0.1875,8.63730264507063
5.4,0.25,5.01244926486652
5.4,0.3125,2.310673510725
5.4,0.375,-0.281970016698048
5.4,0.4375,-2.84143391416935
5.4,0.5,-5.3269980392721
5.4,0.5625,-7.68107992799025
5.4,0.625,-9.84633815448746
5.4,0.6875,-11.7695836493973
5.4,0.75,-13.4034927702438
5.4,0.8125,-14.707840854858
5.4,0.875,-15.6505064418482
5.4,0.9375,-16.2082666023861
5.4,1,-16.3673711025884
5.4,1.0625,-16.1238826501071
5.4,1.125,-15.4837750889557
5.4,1.1875,-14.4627872668561
5.4,1.25,-13.0860361732303
5.4,1.3125,-11.3873990421174
5.4,1.375,-9.40867951148549
5.4,1.4375,-7.19857856876967
5.4,1.5,-4.81149554501525
5.4,1.5625,-2.30618871507841
5.4,1.625,0.255671457727327
5.4,1.6875,2.81102083286242
5.4,1.75,5.29695444989671
5.4,1.8125,7.65227547496119
5.4,1.875,9.81900213100735
5.4,1.9375,11.7437954148445
5.4,2,13.3792725639471
5.4,2.0625,14.6851738207291
5.4,2.125,15.6293538149456
5.4,2.1875,16.1885731575225
5.4,2.25,16.3490707179368
5.4,2.3125,16.106902525489
5.4,2.375,15.4680389390686
5.4,2.4375,14.4482176745057
5.4,2.5,13.072556355839
5.7,0,122.68
5.7,0.0625,70.9327713739797
5.7,0.125,19.1856653900942
5.7,0.1875,8.84230384415529
5.7,0.25,5.05407726876018
5.7,0.3125,2.25107985491632
5.7,0.375,-0.416942034431911
5.7,0.4375,-3.03681288696472
5.7,0.5,-5.57129476609625
5.7,0.5625,-7.96403851389661
5.7,0.625,-10.1581519229429
5.7,0.6875,-12.1006108739132
5.7,0.75,-13.7441907800537
5.7,0.8125,-15.0488139535135
5.7,0.875,-15.9826176719705
5.7,0.9375,-16.5227840956468
5.7,1,-16.6561304290675
5.7,1.0625,-16.3794518348079
5.7,1.125,-15.6996126989639
5.7,1.1875,-14.6333857589186
5.7,1.25,-13.2070448193887
5.7,1.3125,-11.4557218884486
5.7,1.375,-9.42254467106704
5.7,1.4375,-7.15757675533995
5.7,1.5,-4.71658610884325
5.7,1.5625,-2.15967300395262
5.7,1.625,0.450209310232447
5.7,1.6875,3.04880398890917
5.7,1.75,5.57213272328179
5.7,1.8125,7.95807066610333
5.7,1.875,10.1478759610134
5.7,1.9375,12.0876362184476
5.7,2,13.7295956972276
5.7,2.0625,15.0333312839767
5.7,2.125,15.9667478258291
5.7,2.1875,16.5068683462167
5.7,2.25,16.6403997464339
5.7,2.3125,16.364060314312
5.7,2.375,15.6846602646499
5.7,2.4375,14.6189343248825
5.7,2.5,13.1931294801709
6,0,154.04
6,0.0625,86.6433160249173
6,0.125,19.2470595540962
6,0.1875,5.76247096936358
6,0.25,1.13774620313396
6,0.3125,-2.00426483694175
6,0.375,-4.8301085919568
6,0.4375,-7.48136995570215
6,0.5,-9.93144750318593
6,0.5625,-12.1288446435454
6,0.625,-14.0225023347139
6,0.6875,-15.5673550870164
6,0.75,-16.726345933504
6,0.8125,-17.4716064015535
6,0.875,-17.7852595476246
6,0.9375,-17.6599253895826
6,1,-17.0989431243085
6,1.0625,-16.1163153549045
6,1.125,-14.7363810973586
6,1.1875,-12.9932287447244
6,1.25,-10.9298653129971
6,1.3125,-8.59716360103928
6,1.375,-6.05261408674391
6,1.4375,-3.35891260342957
6,1.5,-0.58241900367563
6,1.5625,2.20847490373915
