"$r [deg]","Time [us]","InducedVoltage(int) [mV]"
3,62.5,-25.9692479090386
3,75,-32.984605476908
3,87.5,-37.3860864478098
3,100,-40.0325412512839
3,112.5,-41.298071342129
3,125,-41.3532113848608
3,137.5,-40.290696275204
3,150,-38.1816014441711
3,162.5,-35.1000111878585
3,175,-31.1332337403129
3,187.5,-26.3851961356172
3,200,-20.9764767573938
3,212.5,-15.0425707843191
3,225,-8.73115907236113
3,237.5,-2.19877899249725
3,250,4.39286697567579
3,262.5,10.8808019637192
3,275,17.1047321566811
3,287.5,22.9109609157341
3,300,28.1561493157776
3,312.5,32.7108299764224
3,325,36.4625836405275
3,337.5,39.3187984282279
3,350,41.208943691631
3,362.5,42.086301568494
3,375,41.9291133273087
3,387.5,40.7411117248038
3,400,38.5514266779596
3,412.5,35.4138657328543
3,425,31.4055871696529
3,437.5,26.6251992319315
3,450,21.1903300296041
3,462.5,15.2347308825297
3,475,8.90498140570537
3,487.5,2.35688017643692
3,500,-4.24839322928857
3.3,0,184.381
3.3,12.5,109.23724772594
3.3,25,34.0936240948672
3.3,37.5,-1.91675887424001
3.3,50,-20.0514461678269
3.3,62.5,-29.7252958048114
3.3,75,-35.089723649937
3.3,87.5,-37.9715305644288
3.3,100,-39.1775545367467
3.3,112.5,-39.0738071535139
3.3,125,-37.8427688093655
3.3,137.5,-35.5975982541561
3.3,150,-32.4324446527685
3.3,162.5,-28.4439882746484
3.3,175,-23.7398416682051
3.3,187.5,-18.4408174083665
3.3,200,-12.6802174741366
3.3,212.5,-6.60161359466784
3.3,225,-0.355819764025947
3.3,237.5,5.90256866758569
3.3,250,12.0188525472952
3.3,262.5,17.8419659152603
3.3,275,23.2281563583671
3.3,287.5,28.0444982299503
3.3,300,32.1721484528981
3.3,312.5,35.5092636061967
3.3,325,37.9734964009337
3.3,337.5,39.5040194247097
3.3,350,40.0630172010759
3.3,362.5,39.6366135263114
3.3,375,38.2352100650063
3.3,387.5,35.893229638288
3.3,400,32.6682639112044
3.3,412.5,28.6396562270979
3.3,425,23.9065452881237
3.3,437.5,18.5854233253886
3.3,450,12.807267478674
3.3,462.5,6.71431282044885
3.3,475,0.456549996213683
3.3,487.5,-5.81196809186369
3.3,500,-11.9369204851552
3.6,0,186.954
3.6,12.5,109.322450113218
3.6,25,31.69094800076
3.6,37.5,-5.32857634055956
3.6,50,-23.7988006155889
3.6,62.5,-33.4740544320998
3.6,75,-38.6484976306266
3.6,87.5,-41.2114974088047
3.6,100,-42.0008527169669
3.6,112.5,-41.4019062116397
3.6,125,-39.6128515650672
3.6,137.5,-36.7619777622501
3.6,150,-32.9589521224476
3.6,162.5,-28.3164887039961
3.6,175,-22.9585421451888
3.6,187.5,-17.0222316902498
3.6,200,-10.6567479391379
3.6,212.5,-4.02074249587487
3.6,225,2.72106909695693
3.6,237.5,9.40171401672082
3.6,250,15.8559434556859
3.6,262.5,21.9242310837801
3.6,275,27.4566596765849
3.6,287.5,32.3165867053733
3.6,300,36.383991319933
3.6,312.5,39.558417455524
3.6,325,41.7614380227089
3.6,337.5,42.9385792042793
3.6,350,43.0606559334897
3.6,362.5,42.124486500395
3.6,375,40.1529668865919
3.6,387.5,37.19450407789
3.6,400,33.3218222805468
3.6,412.5,28.6301689690977
3.6,425,23.2349691408886
3.6,437.5,17.268980957362
3.6,450,10.8790255406175
3.6,462.5,4.22237135806109
3.6,475,-2.53713989397959
3.6,487.5,-9.23312799112578
3.6,500,-15.7007716945568
3.9,0,153.406
3.9,12.5,86.8905133391976
3.9,25,20.3749629184791
3.9,37.5,-10.9848777181779
3.9,50,-26.2871609658633
3.9,62.5,-33.9382731407738
3.9,75,-37.6258391347769
3.9,87.5,-38.9741943169265
3.9,100,-38.7131533444012
3.9,112.5,-37.1915013709166
3.9,125,-34.6023617005454
3.9,137.5,-31.081706817017
3.9,150,-26.7507664607856
3.9,162.5,-21.7334341515643
3.9,175,-16.1623900775594
3.9,187.5,-10.1800078197985
3.9,200,-3.93678496751531
3.9,212.5,2.41144044559327
3.9,225,8.70687073772822
3.9,237.5,14.7933966597348
3.9,250,20.5203107260533
3.9,262.5,25.7459404039256
3.9,275,30.3410878057347
3.9,287.5,34.1921785684838
3.9,300,37.204033401946
3.9,312.5,39.302203860552
3.9,325,40.4347826437751
3.9,337.5,40.5736733758452
3.9,350,39.7152809834504
3.9,362.5,37.8805909766859
3.9,375,35.1146483921621
3.9,387.5,31.4854466792866
3.9,400,27.0822524692725
3.9,412.5,22.0133981188136
3.9,425,16.4036174851766
3.9,437.5,10.3909727584027
3.9,450,4.12345281570017
3.9,462.5,-2.24467135943371
3.9,475,-8.55664650042751
3.9,487.5,-14.6570970099664
3.9,500,-20.3958522163007
4.2,0,118.699
4.2,12.5,64.8410482241186
4.2,25,10.9826334911022
4.2,37.5,-14.4442669079674
4.2,50,-26.7325075337567
4.2,62.5,-32.6344536401618
4.2,75,-35.1404730037267
4.2,87.5,-35.5903594234043
4.2,100,-34.6045316900929
4.2,112.5,-32.4951023333104
4.2,125,-29.4473787927129
4.2,137.5,-25.5996589783468
4.2,150,-21.0776870141662
4.2,162.5,-16.0086948855187
4.2,175,-10.5261185677169
4.2,187.5,-4.76996335976057
4.2,200,1.11490977729982
4.2,212.5,6.98150407957555
4.2,225,12.6838757941883
4.2,237.5,18.0805011632036
4.2,250,23.0376340783621
4.2,262.5,27.4325225948519
4.2,275,31.1563857780017
4.2,287.5,34.1170602419249
4.2,300,36.2412484231849
4.2,312.5,37.4763074312203
4.2,325,37.7915345184214
4.2,337.5,37.1789142167516
4.2,350,35.6533091839154
4.2,362.5,33.2520887735612
4.2,375,30.0342052009434
4.2,387.5,26.0787383120704
4.2,400,21.4829456739692
4.2,412.5,16.359865875782
4.2,425,10.8355329018233
4.2,437.5,5.0458718606871
4.2,450,-0.866650400116931
4.2,462.5,-6.75653276028843
4.2,475,-12.4788249356301
4.2,487.5,-17.8926962749106
4.2,500,-22.8649055143565
4.5,0,82.0097
4.5,12.5,39.5957326269156
4.5,25,-2.81827701568533
4.5,37.5,-22.2087821959383
4.5,50,-30.9558189859037
4.5,62.5,-34.4613449846267
4.5,75,-35.1097665870412
4.5,87.5,-33.9785648712726
4.5,100,-31.5833447425591
4.5,112.5,-28.2031181461759
4.5,125,-24.0220645349403
4.5,137.5,-19.1906461910195
4.5,150,-13.8510585051269
4.5,162.5,-8.14677046274509
4.5,175,-2.22488409923401
4.5,187.5,3.76478760950444
4.5,200,9.67214572532285
4.5,212.5,15.3498927735325
4.5,225,20.656852984285
4.5,237.5,25.4612860095016
4.5,250,29.6440383985172
4.5,262.5,33.1014210478164
4.5,275,35.7477255545041
4.5,287.5,37.5173086169254
4.5,300,38.366190127577
4.5,312.5,38.2731217347137
4.5,325,37.2400989090674
4.5,337.5,35.2923036943493
4.5,350,32.4774771269682
4.5,362.5,28.8647387343937
4.5,375,24.5428793756874
4.5,387.5,19.618171876772
4.5,400,14.2117506163787
4.5,412.5,8.45662657986998
4.5,425,2.49440975745496
4.5,437.5,-3.5281791248314
4.5,450,-9.46292337609633
4.5,462.5,-15.1637608179026
4.5,475,-20.4903814478698
4.5,487.5,-25.3116835932934
4.5,500,-29.5090023609818
4.8,0,43.0876
4.8,12.5,12.7202812387775
4.8,25,-17.6470551503992
4.8,37.5,-30.7736285519996
4.8,50,-35.8266205268112
4.8,62.5,-36.7963036989213
4.8,75,-35.4472869316791
4.8,87.5,-32.5934843782891
4.8,100,-28.6480958102205
4.8,112.5,-23.8602823468844
4.8,125,-18.4162396349182
4.8,137.5,-12.4813562778334
4.8,150,-6.21661952844335
4.8,162.5,0.216320353544649
4.8,175,6.65511940519898
4.8,187.5,12.9389350397191
4.8,200,18.9115645724172
4.8,212.5,24.4249064455197
4.8,225,29.3424225391344
4.8,237.5,33.5424056700421
4.8,250,36.9209258075601
4.8,262.5,39.3943597813695
4.8,275,40.90143179633
4.8,287.5,41.4047104235574
4.8,300,40.8915195196568
4.8,312.5,39.3742461583523
4.8,325,36.8900283899197
4.8,337.5,33.4998372376645
4.8,350,29.2869727690692
4.8,362.5,24.3550089182638
4.8,375,18.8252425058627
4.8,387.5,12.8337027733494
4.8,400,6.52780189074783
4.8,412.5,0.0627029722363913
4.8,425,-6.40250133026007
4.8,437.5,-12.7087077621261
4.8,450,-18.7007203346074
4.8,462.5,-24.2310726717528
4.8,475,-29.1636603141134
4.8,487.5,-33.3770918989152
4.8,500,-36.7676793430319
5.1,0,34.7476
5.1,12.5,7.07503423231951
5.1,25,-20.5974974531396
5.1,37.5,-32.55394151815
5.1,50,-37.06561803247
5.1,62.5,-37.7233394004894
5.1,75,-36.1231565424299
5.1,87.5,-33.0152356469113
5.1,100,-28.7950347765355
5.1,112.5,-23.7130940295459
5.1,125,-17.9641552096871
5.1,137.5,-11.7242044803655
5.1,150,-5.16479280966328
5.1,162.5,1.54270296969874
5.1,175,8.22734096273278
5.1,187.5,14.7209147214384
5.1,200,20.8611452821807
5.1,212.5,26.4951757228959
5.1,225,31.4830675752912
5.1,237.5,35.7010844739147
5.1,250,39.0446539806912
5.1,262.5,41.4308742809333
5.1,275,42.8005245512192
5.1,287.5,43.1194928569195
5.1,300,42.3796002952767
5.1,312.5,40.5987874029055
5.1,325,37.8206650236693
5.1,337.5,34.1134317762931
5.1,350,29.5681897377624
5.1,362.5,24.296697471014
5.1,375,18.4286135106373
5.1,387.5,12.1083028352335
5.1,400,5.49127838537381
5.1,412.5,-1.25962930370067
5.1,425,-7.97828229770797
5.1,437.5,-14.4993297331155
5.1,450,-20.6622767418711
5.1,462.5,-26.315441004966
5.1,475,-31.3196857657443
5.1,487.5,-35.5518477303157
5.1,500,-38.9077693698825
5.4,0,-24.083
5.4,12.5,-31.5222957568433
5.4,25,-38.9615941079293
5.4,37.5,-40.3851693168927
5.4,50,-38.9465232066957
5.4,62.5,-35.8577561114502
5.4,75,-31.6270667079979
5.4,87.5,-26.5160476504902
5.4,100,-20.7076579873692
5.4,112.5,-14.3658736202837
5.4,125,-7.65492787287559
5.4,137.5,-0.743579997801227
5.4,150,6.19612409487727
5.4,162.5,12.9920793316904
5.4,175,19.4760092131889
5.4,187.5,25.4874865696276
5.4,200,30.8778297524149
5.4,212.5,35.5137402977795
5.4,225,39.2805672209442
5.4,237.5,42.0851184495992
5.4,250,43.8579465976272
5.4,262.5,44.5550499422753
5.4,275,44.1589515800866
5.4,287.5,42.6791234760851
5.4,300,40.1517498099184
5.4,312.5,36.6388321724513
5.4,325,32.2266606528238
5.4,337.5,27.0236860622958
5.4,350,21.1578477492352
5.4,362.5,14.7734221926293
5.4,375,8.02746756272568
5.4,387.5,1.08595615027723
5.4,400,-5.88031380765572
5.4,412.5,-12.699924596604
5.4,425,-19.2050612766089
5.4,437.5,-25.2356450174424
5.4,450,-30.6432731862205
5.4,462.5,-35.2948776018217
5.4,475,-39.0759988643022
5.4,487.5,-41.8936066914701
5.4,500,-43.6783904423354
5.7,0,-42.7438
5.7,12.5,-43.6732459337813
5.7,25,-44.6026774487981
5.7,37.5,-42.7233134976201
5.7,50,-39.449811553835
5.7,62.5,-35.2097158454525
5.7,75,-30.1650656849477
5.7,87.5,-24.4275486730751
5.7,100,-18.1174400718618
5.7,112.5,-11.3745261267475
5.7,125,-4.35543474304814
5.7,137.5,2.77208031335059
5.7,150,9.83501687945036
5.7,162.5,16.6605459008162
5.7,175,23.0809479614446
5.7,187.5,28.9381148411881
5.7,200,34.0876381393048
5.7,212.5,38.4024635938469
5.7,225,41.7760686458819
5.7,237.5,44.1251081984218
5.7,250,45.3914774900536
5.7,262.5,45.5437462405112
5.7,275,44.5779349111329
5.7,287.5,42.5176111840046
5.7,300,39.4133094260133
5.7,312.5,35.3412845605969
5.7,325,30.4016346718913
5.7,337.5,24.7158331792201
5.7,350,18.4237381791063
5.7,362.5,11.6801470992488
5.7,375,4.65098448218151
5.7,387.5,-2.49078464712294
5.7,400,-9.56941502684154
5.7,412.5,-16.4107073996801
5.7,425,-22.8463010643691
5.7,437.5,-28.7178180235397
5.7,450,-33.8807638369394
5.7,462.5,-38.20808640396
5.7,475,-41.5933044672596
5.7,487.5,-43.9531295026558
5.7,500,-45.229518053959
6,0,-57.3975
6,12.5,-51.6444644099497
6,25,-45.8914048012674
6,37.5,-40.903250418788
6,50,-36.1122739390008
6,62.5,-31.1237421182913
6,75,-25.7458994020398
6,87.5,-19.9331347491468
6,100,-13.7320799211952
6,112.5,-7.24436149879886
6,125,-0.603040283398871
6,137.5,6.04222720086541
6,150,12.5350114274543
6,162.5,18.7191585604317
6,175,24.4442897374409
6,187.5,29.5703599518267
6,200,33.9715543418688
6,212.5,37.5396231358683
6,225,40.1866770075011
6,237.5,41.8474213268838
6,250,42.4808055795561
6,262.5,42.0710572872732
6,275,40.6280838413249
6,287.5,38.1872369011774
6,300,34.8084464762309
6,312.5,30.5747470826328
6,325,25.5902351553887
6,337.5,19.9775055549448
6,350,13.874632748137
6,362.5,7.43177081938522
6,375,0.80745538021583
6,387.5,-5.83530129693505
6,400,-12.3330238809613
6,412.5,-18.5258010218899
6,425,-24.2612228858201
6,437.5,-29.3981351259251
6,450,-33.8101144970556
6,462.5,-37.3885834252921
6,475,-40.0454830853113
6,487.5,-41.7154421643173
6,500,-42.357387953954
6.3,0,-95.6585
6.3,12.5,-72.8967262092671
6.3,25,-50.1349675798224
6.3,37.5,-37.435280463079
6.3,50,-29.0898228573129
6.3,62.5,-22.4633681748522
6.3,75,-16.3964243734694
6.3,87.5,-10.4289908087932
6.3,100,-4.42965955476156
6.3,112.5,1.57980762898103
6.3,125,7.50793860347069
6.3,137.5,13.2338384913468
6.3,150,18.627374980902
6.3,162.5,23.5604846414589
6.3,175,27.9136455509903
6.3,187.5,31.5804370189403
6.3,200,34.4708452124919
6.3,212.5,36.5137746238961
6.3,225,37.6589226759075
6.3,237.5,37.8780681337712
6.3,250,37.1657844900039
6.3,262.5,35.5395799012419
6.3,275,33.039466971415
6.3,287.5,29.7269784233831
6.3,300,25.6836234844401
6.3,312.5,21.008949968455
6.3,325,15.8181023676407
6.3,337.5,10.2388351971304
6.3,350,4.40846815204908
6.3,362.5,-1.52948084028865
6.3,375,-7.42883004883825
6.3,387.5,-13.1443578788957
6.3,400,-18.5352794926866
6.3,412.5,-23.4689278332401
6.3,425,-27.8238485753512
6.3,437.5,-31.492837232221
6.3,450,-34.3855790206357
6.3,462.5,-36.4308721134726
6.3,475,-37.5783812556612
6.3,487.5,-37.7998766360047
6.3,500,-37.089929169762
6.6,0,-126.486
6.6,12.5,-93.5294087876715
6.6,25,-60.5726209627912
6.6,37.5,-42.3313617670486
6.6,50,-30.7415160504573
6.6,62.5,-22.0125141737287
6.6,75,-14.4362622197336
6.6,87.5,-7.29735230686028
6.6,100,-0.349536020069191
6.6,112.5,6.4334985825498
6.6,125,12.9771622656614
6.6,137.5,19.1637293915811
6.6,150,24.8613320684406
6.6,162.5,29.9393814936542
6.6,175,34.277470053867
6.6,187.5,37.7709995812968
6.6,200,40.335010799401
6.6,212.5,41.9068692543445
6.6,225,42.4480924693914
6.6,237.5,41.9454358249877
6.6,250,40.4112870181426
6.6,262.5,37.8833958987127
6.6,275,34.4239631353901
6.6,287.5,30.1181181978021
6.6,300,25.071828695009
6.6,312.5,19.4092939702352
6.6,325,13.26988869356
